0:0:52,0.43,-0.85,-0.40
0:0:52,0.46,-0.83,-0.42
0:0:52,0.47,-0.85,-0.40
0:0:52,0.43,-0.82,-0.41
0:0:52,0.45,-0.85,-0.40
0:0:52,0.43,-0.83,-0.42
0:0:52,0.44,-0.84,-0.40
0:0:52,0.45,-0.87,-0.41
0:0:52,0.44,-0.88,-0.35
0:0:53,0.41,-0.87,-0.41
0:0:53,0.39,-0.88,-0.35
0:0:53,0.38,-0.88,-0.39
0:0:53,0.36,-0.89,-0.38
0:0:53,0.38,-0.88,-0.39
0:0:53,0.38,-0.88,-0.38
0:0:53,0.37,-0.89,-0.38
0:0:53,0.37,-0.90,-0.38
0:0:53,0.37,-0.89,-0.38
0:0:53,0.38,-0.89,-0.39
0:0:56,-0.04,-1.03,-0.01
0:0:56,-0.05,-1.04,-0.02
0:0:56,-0.05,-1.03,-0.01
0:0:56,-0.03,-1.02,-0.01
0:0:56,-0.07,-1.03,0.00
0:0:56,-0.07,-1.03,0.01
0:0:56,-0.09,-1.04,0.01
0:0:56,-0.11,-1.02,0.02
0:0:56,-0.77,-1.83,0.27
0:0:56,0.06,-0.91,-0.10
0:0:57,0.00,-1.05,-0.09
0:0:57,0.00,-1.01,-0.11
0:0:57,-0.01,-1.03,-0.11
0:0:57,-0.03,-1.04,-0.10
0:0:57,-0.04,-1.03,-0.09
0:0:57,-0.03,-1.07,-0.10
0:0:57,-0.05,-1.01,-0.12
0:0:57,-0.06,-1.03,-0.10
0:0:57,-0.02,-1.02,-0.13
0:1:3,0.22,-0.77,-0.58
0:1:3,-0.03,-1.02,-0.33
0:1:3,0.01,-0.80,-0.40
0:1:3,0.10,-0.88,-0.31
0:1:3,0.26,-0.64,-0.62
0:1:3,0.08,-0.90,-0.50
0:1:3,0.09,-0.89,-0.52
0:1:3,0.07,-0.89,-0.52
0:1:4,0.13,-0.88,-0.53
0:1:4,0.10,-0.88,-0.52
0:1:4,0.14,-0.87,-0.52
0:1:4,0.12,-0.88,-0.51
0:1:4,0.13,-0.88,-0.52
0:1:4,0.12,-0.87,-0.53
0:1:4,0.13,-0.87,-0.52
0:1:4,0.14,-0.88,-0.53
0:1:4,0.12,-0.88,-0.52
