0:25:24,-0.42,0.88,0.02
0:25:24,-0.41,0.88,0.02
0:25:24,-0.42,0.89,0.03
0:25:24,-0.41,0.88,0.02
0:25:24,-0.40,0.88,0.01
0:25:24,-0.41,0.88,0.01
0:25:24,-0.40,0.88,0.01
0:25:24,-0.41,0.88,0.02
0:25:25,-0.40,0.88,0.03
0:25:25,-0.40,0.88,0.03
0:25:25,-0.40,0.87,0.03
0:25:25,-0.41,0.88,0.02
0:25:25,-0.40,0.90,0.01
0:25:25,-0.40,0.87,0.02
0:25:25,-0.39,0.90,0.02
0:25:25,-0.41,0.87,0.02
0:25:25,-0.41,0.88,0.02
0:25:25,-0.41,0.90,0.00
0:25:26,-0.45,0.86,0.02
0:25:33,-0.77,0.60,0.09
0:25:33,-0.75,0.59,0.11
0:25:33,-0.76,0.59,0.10
0:25:33,-0.76,0.58,0.11
0:25:33,-0.41,0.66,0.19
0:25:33,-0.76,0.58,0.12
0:25:33,-0.74,0.59,0.12
0:25:33,-0.80,0.57,0.08
0:25:33,-0.76,0.60,0.08
0:25:33,-0.67,0.59,0.01
0:25:34,-0.73,0.57,-0.12
0:25:34,-0.76,0.63,0.11
0:25:34,-0.77,0.60,0.05
0:25:34,-0.74,0.60,0.01
0:25:34,-0.76,0.58,-0.00
0:25:34,-1.28,0.24,0.08
0:25:34,-0.78,0.63,0.02
0:25:34,-0.75,0.60,0.07
0:25:34,-0.78,0.60,0.11
0:25:37,-1.00,-0.03,0.03
0:25:37,-0.92,-0.07,-0.03
0:25:37,-0.97,0.00,0.05
0:25:37,-1.05,-0.03,0.19
0:25:37,-0.98,0.12,0.11
0:25:37,-0.94,0.09,0.12
0:25:37,-1.00,0.10,0.13
0:25:37,-0.96,0.09,0.14
0:25:37,-0.97,0.11,0.13
0:25:37,-0.98,0.11,0.14
0:25:38,-0.97,0.18,0.14
0:25:38,-0.97,0.12,0.17
0:25:38,-1.01,0.26,0.19
0:25:38,-0.96,0.23,0.24
0:25:38,-0.98,0.17,0.30
0:25:38,-0.79,0.12,0.04
0:25:38,-0.95,0.10,0.10
0:25:38,-0.97,0.16,0.25
0:25:38,-0.99,0.04,0.20
0:25:38,-0.82,0.30,0.38
0:25:39,-0.97,0.22,0.26
0:25:39,-0.87,0.22,0.05
0:25:39,-1.02,0.17,0.24
0:25:39,-0.95,0.09,0.19
0:25:39,-0.97,0.06,0.24
0:25:39,-1.12,-0.22,0.04
0:25:39,-0.93,0.30,0.21
0:25:39,-0.89,0.15,0.14
0:25:39,-0.96,0.08,0.07
0:25:39,-0.95,0.03,0.09
0:25:40,-0.92,-0.03,0.05
0:25:40,-0.94,0.17,0.17
0:25:40,-0.93,0.10,0.12
0:25:40,-0.94,0.02,0.06
0:25:40,-1.01,0.01,0.07
0:25:40,-1.01,0.04,0.02
1:13:42,-0.62,-0.52,-0.56
1:13:42,-0.69,-0.45,-0.57
1:13:43,-0.70,-0.45,-0.56
1:13:43,-0.67,-0.44,-0.55
1:13:43,-0.67,-0.46,-0.56
1:13:43,-0.70,-0.46,-0.56
1:13:43,-0.67,-0.45,-0.56
1:13:43,-0.69,-0.45,-0.56
1:13:43,-0.71,-0.45,-0.54
1:13:43,-0.69,-0.46,-0.54
1:13:43,-0.68,-0.47,-0.55
1:13:43,-0.68,-0.46,-0.55
1:13:44,-0.70,-0.46,-0.54
1:13:44,-0.72,-0.46,-0.54
1:13:44,-0.70,-0.45,-0.55
1:13:44,-0.71,-0.47,-0.52
1:13:44,-0.70,-0.45,-0.54
1:13:44,-0.70,-0.45,-0.56
1:13:44,-0.70,-0.46,-0.55
1:13:52,-0.95,-0.05,-0.20
1:13:52,-0.97,-0.05,-0.18
1:13:52,-0.97,-0.06,-0.16
1:13:52,-0.97,-0.09,-0.17
1:13:52,-0.96,-0.08,-0.19
1:13:52,-0.96,-0.06,-0.18
1:13:52,-0.97,-0.06,-0.19
1:13:53,-0.97,-0.08,-0.18
1:13:53,-0.97,-0.07,-0.18
1:13:53,-0.96,-0.08,-0.18
1:13:53,-0.97,-0.06,-0.16
1:13:53,-0.95,-0.09,-0.21
1:13:53,-0.97,-0.08,-0.20
1:13:53,-0.97,-0.09,-0.18
1:13:53,-0.96,-0.08,-0.20
1:13:53,-0.97,-0.08,-0.18
1:13:53,-0.96,-0.10,-0.19
1:13:54,-0.97,-0.10,-0.19
1:13:54,-0.95,-0.09,-0.18
1:13:57,-0.91,-0.35,-0.00
1:13:57,-0.92,-0.36,-0.02
1:13:57,-0.92,-0.37,-0.00
1:13:57,-0.93,-0.37,-0.02
1:13:57,-0.92,-0.38,-0.01
1:13:57,-0.92,-0.36,-0.03
1:13:57,-0.94,-0.30,-0.03
1:13:57,-0.93,-0.37,-0.02
1:13:58,-0.93,-0.37,-0.02
1:13:58,-0.94,-0.40,0.01
1:13:58,-0.92,-0.38,-0.03
1:13:58,-0.90,-0.38,-0.03
