0:3:14,1.00,-0.11,-0.27
0:3:14,0.86,-0.18,-0.17
0:3:14,1.08,-0.50,0.10
0:3:14,1.07,-0.35,0.04
0:3:14,0.91,-0.07,-0.02
0:3:14,1.00,-0.34,0.06
0:3:15,1.00,-0.29,0.02
0:3:15,0.97,-0.23,-0.08
0:3:15,1.01,-0.29,0.01
0:3:15,1.06,-0.28,-0.05
0:3:15,1.01,-0.29,0.08
0:3:15,0.77,-0.28,-0.26
0:3:15,1.02,-0.40,-0.08
0:3:15,0.89,-0.34,-0.32
0:3:15,0.94,-0.43,-0.11
0:3:15,0.88,-0.30,-0.51
0:3:16,0.85,-0.47,-0.40
0:3:16,0.72,-0.34,-0.55
0:3:16,0.74,-0.43,-0.55
0:3:16,0.69,-0.32,-0.50
0:3:16,0.39,-0.85,-0.40
0:3:16,1.11,-0.35,-0.25
0:3:16,0.90,-0.54,-0.30
0:3:16,0.80,-0.49,-0.25
0:3:16,0.79,-0.50,-0.42
0:3:16,0.56,-0.47,-0.56
0:3:17,0.73,-0.46,-0.55
0:3:17,0.69,-0.47,-0.51
0:3:17,1.63,-0.61,0.36
0:3:17,0.50,-0.72,-0.10
0:3:17,1.01,-0.14,0.15
0:3:17,0.84,-0.57,0.14
0:3:17,1.18,-0.51,0.14
0:3:17,0.83,-0.70,-0.00
0:3:17,0.76,-0.73,-0.09
0:3:17,0.69,-0.44,-0.25
0:3:18,0.87,-0.66,-0.15
0:3:18,0.77,-0.90,-0.02
0:3:18,0.81,-0.63,-0.07
0:3:18,0.82,-0.63,-0.05
0:3:18,0.81,-0.62,-0.06
0:3:18,0.80,-0.62,-0.02
0:3:18,0.81,-0.65,-0.04
0:3:18,0.81,-0.63,-0.05
0:3:18,0.82,-0.66,-0.06
0:3:18,0.78,-0.70,-0.17
0:3:19,0.74,-0.65,-0.10
0:3:19,0.82,-0.62,-0.04
0:3:19,0.79,-0.62,0.02
0:3:19,0.61,-0.68,-0.34
0:3:20,0.41,-0.97,-0.07
0:3:20,0.40,-0.96,-0.08
0:3:20,0.40,-0.96,-0.07
0:3:21,0.41,-0.96,-0.08
0:3:21,0.41,-0.96,-0.06
0:3:21,0.40,-0.95,-0.07
0:3:21,0.40,-0.95,-0.07
0:3:21,0.41,-0.96,-0.09
0:3:21,0.41,-0.95,-0.09
0:3:21,0.41,-0.95,-0.08
0:3:21,0.41,-0.96,-0.09
0:3:21,0.41,-0.95,-0.08
0:3:21,0.40,-0.95,-0.08
0:3:22,0.40,-0.96,-0.08
0:3:22,0.41,-0.96,-0.08
0:3:22,0.40,-0.95,-0.08
0:3:22,0.41,-0.96,-0.06
0:3:22,0.41,-0.95,-0.08
0:3:22,0.42,-0.96,-0.10
0:3:40,0.99,-0.39,0.04
0:3:40,0.97,-0.36,-0.04
0:3:41,0.97,-0.31,-0.04
0:3:41,1.02,-0.28,-0.04
0:3:41,0.91,-0.36,-0.13
0:3:41,0.93,-0.27,-0.16
0:3:41,0.95,-0.42,-0.07
0:3:41,1.01,-0.30,-0.04
0:3:41,0.96,-0.35,-0.08
0:3:41,0.78,-0.45,-0.26
0:3:41,1.02,-0.45,-0.01
0:3:41,0.97,-0.35,-0.13
0:3:42,1.01,-0.33,-0.05
0:3:42,0.98,-0.36,-0.06
0:3:42,0.97,-0.33,-0.06
0:3:42,0.96,-0.33,-0.07
0:3:42,0.96,-0.34,-0.08
0:3:42,0.97,-0.35,-0.08
0:3:42,0.97,-0.34,-0.09
2:12:31,0.79,-0.69,-0.08
2:12:31,0.79,-0.66,-0.09
2:12:31,0.79,-0.68,-0.09
2:12:31,0.78,-0.68,-0.08
2:12:31,0.78,-0.67,-0.08
2:12:31,0.79,-0.67,-0.09
2:12:32,0.79,-0.68,-0.09
2:12:32,0.79,-0.67,-0.07
2:12:32,0.78,-0.67,-0.07
2:12:32,0.79,-0.60,-0.10
2:12:32,0.79,-0.68,-0.12
2:12:32,0.85,-0.59,-0.10
2:12:32,0.85,-0.61,-0.15
2:12:32,0.81,-0.63,-0.11
2:12:32,0.79,-0.64,-0.12
2:12:32,0.83,-0.64,-0.12
2:12:33,0.82,-0.61,-0.10
2:12:33,0.92,-0.64,-0.08
2:12:33,0.88,-0.59,-0.16
3:19:53,0.69,-0.69,-0.03
3:19:53,0.70,-0.78,0.03
3:19:53,0.72,-0.79,0.03
3:19:53,0.68,-0.85,0.08
3:19:53,0.68,-0.78,0.07
3:19:54,0.75,-0.75,0.04
3:19:54,0.65,-0.79,0.09
3:19:54,0.64,-0.81,0.16
3:19:54,0.66,-0.80,0.10
3:19:54,0.65,-0.81,0.08
3:19:54,0.65,-0.81,0.08
3:19:54,0.65,-0.80,0.08
3:19:54,0.65,-0.81,0.08
3:19:54,0.65,-0.80,0.08
3:19:54,0.66,-0.81,0.08
3:19:55,0.65,-0.80,0.09
3:19:55,0.65,-0.81,0.08
3:19:55,-0.16,-0.44,-0.81
3:19:55,0.42,-0.87,-0.18
3:19:57,0.37,-1.22,-0.41
3:19:57,-0.25,-0.67,-0.80
3:19:57,-0.05,-1.11,-0.20
3:19:57,-0.23,-0.95,-0.56
3:19:57,0.36,-0.73,-0.61
3:19:57,0.86,-0.68,-0.41
3:19:57,-0.39,-0.78,-0.29
3:19:57,0.26,-0.47,-0.52
3:19:57,0.78,-0.20,-0.93
3:19:58,0.34,-0.58,-0.68
3:19:58,0.26,-0.72,-0.45
3:19:58,0.63,-0.96,-0.11
3:19:58,0.42,-0.58,-1.21
3:19:58,1.18,0.06,-1.34
3:19:58,0.65,-0.53,-0.40
3:19:58,0.76,-0.46,-0.54
3:19:58,0.54,-0.59,-0.52
3:19:58,1.01,-0.33,-0.69
3:19:58,0.74,-0.65,-0.31
3:19:59,0.74,-0.67,-0.29
3:19:59,0.74,-0.67,-0.29
3:19:59,0.74,-0.67,-0.28
3:19:59,0.76,-0.68,-0.29
3:19:59,0.73,-0.68,-0.30
3:19:59,0.75,-0.66,-0.29
3:19:59,0.74,-0.67,-0.29
3:19:59,0.75,-0.66,-0.27
3:19:59,0.74,-0.66,-0.29
3:19:59,0.75,-0.67,-0.28
3:20:0,0.75,-0.65,-0.30
3:20:0,0.74,-0.66,-0.28
3:20:0,0.75,-0.67,-0.29
3:20:0,0.73,-0.66,-0.29
3:20:0,0.75,-0.66,-0.28
3:20:0,0.75,-0.65,-0.28
3:20:21,0.99,-0.37,-0.08
3:20:22,0.86,-0.47,-0.10
3:20:22,1.03,-0.29,-0.15
3:20:22,0.96,-0.31,-0.17
3:20:22,0.84,-0.53,-0.35
3:20:22,0.96,-0.31,-0.19
3:20:22,0.96,-0.30,-0.18
3:20:22,0.94,-0.33,-0.13
3:20:22,1.00,-0.25,-0.10
3:20:22,1.01,-0.25,-0.09
3:20:22,1.02,-0.28,-0.10
3:20:23,0.85,-0.72,-0.41
3:20:23,0.99,-0.27,-0.14
3:20:23,0.98,-0.30,-0.14
3:20:23,0.99,-0.28,-0.19
3:20:23,1.00,-0.27,-0.11
3:20:23,1.02,-0.19,-0.21
3:20:23,1.03,-0.00,-0.28
3:20:23,1.02,-0.26,-0.12
3:20:26,0.89,-0.41,-0.17
3:20:26,0.91,-0.43,-0.16
3:20:26,0.98,-0.38,-0.12
3:20:26,0.90,-0.37,-0.34
3:20:26,0.96,-0.49,0.03
3:20:26,0.87,-0.29,-0.40
3:20:26,0.93,-0.49,-0.01
3:20:26,0.87,-0.33,-0.27
3:20:26,0.78,-0.58,-0.12
3:20:26,0.94,-0.42,-0.03
3:20:27,0.95,-0.33,-0.18
3:20:27,0.92,-0.41,-0.14
3:20:27,0.89,-0.41,-0.04
3:20:27,0.93,-0.46,-0.14
3:20:27,0.90,-0.38,-0.14
3:20:27,0.89,-0.44,-0.11
3:20:27,0.97,-0.38,-0.06
3:20:27,0.95,-0.46,-0.04
3:20:27,0.89,-0.44,-0.17
3:43:34,0.96,-0.33,-0.13
3:43:34,1.00,-0.33,-0.13
3:43:34,0.62,-0.66,-0.31
3:43:35,0.92,-0.34,-0.26
3:43:35,0.90,-0.41,-0.03
3:43:35,0.94,-0.37,-0.13
3:43:35,0.97,-0.37,-0.10
3:43:35,0.96,-0.38,-0.09
3:43:35,0.96,-0.38,-0.01
3:43:35,0.97,-0.34,-0.12
3:43:35,0.97,-0.36,-0.10
3:43:35,1.02,-0.36,-0.04
3:43:35,0.93,-0.38,-0.22
3:43:36,0.97,-0.32,-0.12
3:43:36,1.01,-0.39,-0.21
3:43:36,0.96,-0.40,-0.04
3:43:36,0.95,-0.34,-0.10
3:43:36,0.94,-0.29,-0.18
3:43:36,0.98,-0.28,-0.07
3:43:38,0.81,-0.24,-0.50
3:43:39,0.86,-0.22,-0.44
3:43:39,0.90,-0.20,-0.44
3:43:39,0.91,-0.19,-0.45
3:43:39,0.90,-0.19,-0.43
3:43:39,0.91,-0.19,-0.44
3:43:39,0.90,-0.20,-0.45
3:43:39,0.91,-0.20,-0.44
3:43:39,0.90,-0.19,-0.42
3:43:39,0.90,-0.20,-0.46
3:43:39,0.91,-0.19,-0.44
3:43:40,0.91,-0.19,-0.44
3:43:40,0.90,-0.19,-0.43
3:43:40,0.92,-0.20,-0.45
3:43:40,0.92,-0.19,-0.44
3:43:40,0.90,-0.18,-0.43
3:43:40,0.91,-0.19,-0.43
3:43:40,0.90,-0.20,-0.44
3:43:40,0.91,-0.19,-0.44
3:55:51,0.99,-0.27,0.00
3:55:51,0.98,-0.28,-0.01
3:55:51,0.98,-0.28,-0.01
3:55:52,0.99,-0.29,-0.00
3:55:52,0.99,-0.27,-0.01
3:55:52,0.99,-0.28,0.00
3:55:52,0.98,-0.28,-0.01
3:55:52,0.99,-0.28,-0.02
3:55:52,0.99,-0.28,-0.02
3:55:52,0.99,-0.27,-0.01
3:55:52,1.00,-0.29,-0.03
3:55:52,0.96,-0.30,-0.04
3:55:52,0.99,-0.29,-0.00
3:55:53,1.01,-0.29,0.07
3:55:53,0.99,-0.28,-0.02
3:55:53,0.99,-0.28,-0.01
3:55:53,0.99,-0.28,-0.01
3:55:53,1.00,-0.28,0.01
3:55:53,0.99,-0.28,0.00
4:19:34,0.27,-0.75,-0.40
4:19:34,0.66,-0.61,-0.50
4:19:34,0.72,-0.62,-0.43
4:19:35,0.70,-0.62,-0.42
4:19:35,0.71,-0.61,-0.44
4:19:35,0.72,-0.62,-0.45
4:19:35,0.72,-0.62,-0.44
4:19:35,0.71,-0.62,-0.43
4:19:35,0.71,-0.61,-0.44
4:19:35,0.71,-0.62,-0.43
4:19:35,0.71,-0.61,-0.45
4:19:35,0.70,-0.62,-0.44
4:19:35,0.70,-0.62,-0.43
4:19:36,0.71,-0.62,-0.44
4:19:36,0.70,-0.61,-0.44
4:19:36,0.71,-0.61,-0.45
4:19:36,0.71,-0.61,-0.42
4:19:36,0.70,-0.62,-0.44
4:19:36,0.71,-0.61,-0.46
4:19:45,0.46,-0.69,-0.57
4:19:45,0.56,-0.65,-0.57
4:19:45,0.66,-0.66,-0.56
4:19:45,0.63,-0.60,-0.55
4:19:45,0.63,-0.61,-0.57
4:19:45,0.61,-0.61,-0.56
4:19:45,0.61,-0.61,-0.56
4:19:45,0.63,-0.61,-0.55
4:19:45,0.63,-0.62,-0.56
4:19:45,0.62,-0.61,-0.57
4:19:46,0.62,-0.61,-0.56
4:19:46,0.62,-0.61,-0.57
4:19:46,0.62,-0.62,-0.55
4:19:46,0.62,-0.62,-0.56
4:19:46,0.62,-0.61,-0.56
4:19:46,0.63,-0.62,-0.55
4:19:46,0.62,-0.61,-0.56
4:19:46,0.62,-0.61,-0.56
4:19:46,0.63,-0.60,-0.56
4:44:58,0.99,0.10,-0.21
4:44:58,0.98,0.23,-0.28
4:44:58,0.96,0.13,-0.22
4:44:58,0.99,0.15,-0.25
4:44:58,1.01,0.10,-0.16
4:44:58,0.98,0.12,-0.19
4:44:58,1.00,0.11,-0.20
4:44:58,0.99,0.11,-0.21
4:44:58,1.00,0.11,-0.20
4:44:58,0.98,0.12,-0.20
4:44:59,0.99,0.12,-0.23
4:44:59,0.99,0.11,-0.21
4:44:59,1.00,0.11,-0.20
4:44:59,0.99,0.11,-0.20
4:44:59,0.99,0.10,-0.19
4:44:59,1.00,0.11,-0.19
4:44:59,0.99,0.12,-0.20
4:44:59,1.00,0.13,-0.19
4:44:59,0.98,0.11,-0.19
5:3:57,0.91,0.37,-0.21
5:3:57,0.90,0.37,-0.21
5:3:57,0.92,0.38,-0.19
5:3:57,0.90,0.37,-0.23
5:3:57,0.91,0.37,-0.21
