1:41:38,-0.68,0.09,-0.66
1:41:38,-0.68,0.12,-0.70
1:41:39,-0.70,0.08,-0.66
1:41:39,-0.66,0.18,-0.61
1:41:39,-0.69,0.08,-0.68
1:41:39,-0.68,0.11,-0.69
1:41:39,-0.69,0.12,-0.68
1:41:39,-0.70,0.11,-0.69
1:41:39,-0.71,0.11,-0.68
1:41:39,-0.70,0.09,-0.67
1:41:39,-0.69,0.12,-0.68
1:41:39,-0.69,0.12,-0.70
1:41:40,-0.69,0.10,-0.70
1:41:40,-0.71,0.09,-0.67
1:41:40,-0.68,0.12,-0.70
1:41:40,-0.69,0.11,-0.67
1:41:40,-0.68,0.11,-0.67
1:41:40,-0.69,0.11,-0.67
1:41:40,-0.70,0.10,-0.66
3:13:26,-0.56,0.19,-0.84
3:13:26,-0.49,0.08,-0.82
3:13:26,-0.55,0.13,-0.94
3:13:26,-0.36,0.01,-0.74
3:13:26,-0.34,0.53,-0.80
3:13:26,-0.16,0.33,-1.06
3:13:26,-0.19,0.33,-0.87
3:13:26,-0.19,0.31,-0.91
3:13:27,-0.25,0.35,-0.78
3:13:27,-0.24,0.42,-0.85
3:13:27,-0.31,0.38,-0.85
3:13:27,-0.22,0.62,-0.80
3:13:27,-0.34,0.59,-0.65
3:13:27,-0.35,0.61,-0.72
3:13:27,-0.29,0.52,-0.71
3:13:27,-0.39,0.60,-0.66
3:13:27,-0.41,0.61,-0.69
3:13:27,-0.47,0.64,-0.67
3:13:28,-0.41,0.66,-0.68
3:13:28,-0.36,0.62,-0.66
3:13:28,-0.38,0.64,-0.61
3:13:28,-0.42,0.66,-0.68
3:13:28,-0.43,0.63,-0.59
3:13:28,-0.43,0.63,-0.60
3:13:28,-0.43,0.64,-0.59
3:13:28,-0.44,0.63,-0.58
3:13:28,-0.45,0.62,-0.59
3:13:28,-0.44,0.62,-0.57
3:13:29,-0.44,0.62,-0.59
3:13:29,-0.45,0.63,-0.58
3:13:29,-0.46,0.62,-0.59
3:13:29,-0.46,0.61,-0.60
3:13:29,-0.44,0.63,-0.58
3:13:43,-0.77,0.58,0.17
3:13:43,-0.75,0.59,0.18
3:13:43,-0.75,0.59,0.17
3:13:43,-0.75,0.60,0.17
3:13:43,-0.74,0.59,0.17
3:13:44,-0.74,0.60,0.18
3:13:44,-0.74,0.60,0.17
3:13:44,-0.75,0.60,0.17
3:13:44,-0.74,0.59,0.17
3:13:44,-0.73,0.59,0.18
3:13:44,-0.74,0.57,0.17
3:13:44,-0.75,0.61,0.17
3:13:44,-0.72,0.43,0.08
3:13:44,-0.75,0.94,-0.01
3:13:44,-0.75,0.18,0.07
3:13:45,-0.77,0.43,0.21
3:13:45,-0.80,0.48,0.20
3:13:45,-0.80,0.51,0.20
3:13:45,-0.80,0.53,0.20
3:13:50,-0.84,0.42,0.25
3:13:50,-0.84,0.42,0.22
3:13:50,-0.85,0.42,0.22
3:13:50,-0.84,0.42,0.24
3:13:50,-0.85,0.43,0.24
3:13:50,-0.84,0.43,0.23
3:13:50,-0.84,0.44,0.22
3:13:51,-0.85,0.43,0.21
3:13:51,-0.84,0.41,0.26
3:13:51,-0.80,0.57,0.34
3:13:51,-0.84,0.45,0.26
3:13:51,-0.81,0.45,0.22
3:13:51,-0.78,0.50,0.16
3:13:51,-0.81,0.49,0.21
3:13:51,-0.89,0.49,0.22
3:13:51,-0.88,0.42,0.22
3:13:51,-0.85,0.41,0.24
3:13:52,-0.92,0.37,0.20
3:13:52,-0.96,0.26,0.21
4:21:28,-0.48,0.80,0.27
4:21:29,-0.43,0.84,0.22
4:21:29,-0.44,0.84,0.20
4:21:29,-0.42,0.86,0.17
4:21:29,-0.42,0.87,0.19
4:21:29,-0.42,0.86,0.19
4:21:29,-0.39,0.85,0.18
4:21:29,-0.43,0.85,0.17
4:21:29,-0.40,0.84,0.16
4:21:29,-0.41,0.86,0.17
4:21:29,-0.39,0.86,0.16
4:21:29,-0.38,0.86,0.16
4:21:30,-0.38,0.87,0.15
4:21:30,-0.39,0.88,0.15
4:21:30,-0.38,0.87,0.13
4:21:30,-0.39,0.88,0.15
4:21:30,-0.39,0.88,0.15
4:21:30,-0.39,0.87,0.13
4:21:30,-0.39,0.87,0.14
4:21:49,-0.41,0.85,-0.15
4:21:49,-0.42,0.85,-0.15
4:21:49,-0.41,0.84,-0.16
4:21:49,-0.41,0.85,-0.18
4:21:50,-0.42,0.86,-0.17
4:21:50,-0.41,0.85,-0.16
4:21:50,-0.42,0.86,-0.16
4:21:50,-0.42,0.85,-0.17
4:21:50,-0.41,0.86,-0.17
4:21:50,-0.42,0.86,-0.17
4:21:50,-0.43,0.85,-0.15
4:21:50,-0.42,0.84,-0.16
4:21:50,-0.41,0.85,-0.16
4:21:50,-0.43,0.88,-0.13
4:21:51,-0.42,0.86,-0.14
4:21:51,-0.42,0.87,-0.10
4:21:51,-0.49,0.85,-0.04
4:21:51,-0.45,0.85,-0.06
4:21:51,-0.48,0.85,-0.05
5:33:51,-0.15,0.92,0.13
5:33:51,-0.19,0.93,0.02
5:33:52,-0.30,0.94,0.04
5:33:52,-0.29,0.91,0.04
5:33:52,-0.33,0.89,0.06
5:33:52,-0.60,0.81,0.00
5:33:52,-0.58,0.76,-0.01
5:33:52,-0.59,0.76,-0.01
5:33:52,-0.59,0.76,-0.01
5:33:52,-0.59,0.77,-0.01
5:33:52,-0.59,0.76,-0.01
5:33:52,-0.60,0.76,-0.01
5:33:53,-0.59,0.76,-0.00
5:33:53,-0.60,0.76,0.00
5:33:53,-0.59,0.76,-0.01
5:33:53,-0.59,0.75,-0.00
5:33:53,-0.59,0.76,0.00
5:33:53,-0.59,0.75,0.00
5:33:53,-0.60,0.76,-0.00
5:33:53,-0.60,0.76,0.00
5:33:53,-0.60,0.76,0.00
5:33:53,-0.59,0.75,0.01
5:33:54,-0.59,0.76,-0.01
5:33:54,-0.59,0.75,-0.00
5:33:54,-0.59,0.77,0.00
5:33:54,-0.59,0.76,-0.00
5:33:54,-0.58,0.76,0.02
5:34:7,-0.81,0.51,-0.08
5:34:7,-0.75,0.58,-0.10
