0:1:43,34.5,36.1,32.4,30.0,53,2401,3431
0:2:43,33.6,35.0,35.3,31.6,53,2466,3505
0:3:43,32.8,34.4,36.4,32.9,54,2551,3510
0:4:43,32.3,33.8,37.0,33.8,54,2603,3500
0:5:43,31.9,33.4,37.0,34.5,53,2632,3502
0:6:43,31.7,33.2,37.1,34.9,53,2674,3508
0:7:43,31.4,32.8,37.0,35.2,53,2674,3508
0:8:43,31.4,32.8,37.1,35.3,52,2674,3516
0:9:43,31.2,32.8,37.2,35.4,52,2717,3521
0:10:43,31.2,32.5,37.2,35.6,52,2717,3510
0:11:43,31.2,32.5,37.1,35.6,52,2717,3516
0:12:43,31.1,32.5,37.0,35.7,52,2717,3505
0:13:43,31.1,32.4,37.2,35.7,52,2760,3505
0:14:43,31.0,32.3,37.1,35.7,52,2717,3497
0:15:43,31.0,32.4,37.2,35.6,52,2760,3513
0:16:43,30.8,32.4,37.1,35.6,52,2760,3519
0:17:43,30.8,32.4,37.0,35.7,52,2760,3497
0:18:43,31.0,32.3,36.9,35.7,52,2717,3521
0:19:43,30.9,32.4,37.0,35.6,52,2760,3527
0:20:43,30.8,32.4,37.0,35.5,52,2760,3502
0:21:43,30.8,32.2,36.9,35.7,52,2760,3516
0:22:43,30.8,32.2,36.9,35.6,52,2717,3524
0:23:43,30.8,32.3,37.0,35.6,52,2760,3502
0:24:43,30.8,32.1,36.8,35.7,52,2760,3513
0:25:43,30.8,32.1,36.8,35.5,52,2760,3486
0:26:43,30.7,32.1,36.9,35.6,52,2717,3510
0:27:43,30.7,32.1,36.9,35.7,52,2760,3508
0:28:43,30.7,32.3,37.0,35.7,52,2760,3497
0:29:43,30.7,32.1,36.9,35.6,52,2717,3516
0:30:43,30.7,32.2,37.0,35.6,52,2717,3510
0:31:43,30.8,32.1,36.9,35.7,52,2717,3521
0:32:43,30.7,32.1,37.0,35.6,52,2717,3510
0:33:43,30.7,32.1,37.1,35.6,52,2717,3513
0:34:43,30.7,32.1,37.0,35.6,52,2760,3505
0:35:43,30.7,32.1,36.9,35.7,52,2717,3510
0:36:43,30.8,32.1,37.0,35.7,52,2717,3508
0:37:43,30.7,32.2,37.1,35.6,52,2717,3510
0:38:43,30.7,32.1,36.9,35.7,52,2760,3510
0:39:43,30.7,32.2,37.0,35.7,52,2717,3516
0:40:43,30.7,32.2,37.0,35.6,52,2717,3521
0:41:43,30.6,32.2,36.9,35.5,52,2717,3508
0:42:43,30.7,32.2,37.0,35.6,52,2717,3519
0:43:43,30.7,32.2,37.0,35.6,52,2760,3510
0:44:43,30.7,32.1,37.0,35.6,52,2760,3519
0:45:43,30.7,32.3,36.9,35.6,52,2717,3508
0:46:43,30.7,32.1,37.0,35.7,52,2760,3497
0:47:43,30.8,32.2,37.0,35.6,52,2717,3494
0:48:43,30.6,32.0,37.0,35.6,52,2717,3500
0:49:43,30.7,32.2,37.0,35.7,52,2717,3491
0:50:43,30.7,32.2,37.0,35.6,51,2717,3521
0:51:43,30.7,32.2,36.9,35.6,52,2717,3497
0:52:43,30.7,32.1,36.9,35.5,52,2674,3491
0:53:43,30.8,32.1,37.0,35.6,52,2717,3508
0:54:43,30.8,32.1,36.9,35.8,52,2674,3510
0:55:43,30.7,32.0,37.0,35.6,52,2717,3508
0:56:43,30.7,32.2,37.0,35.5,52,2717,3513
0:57:43,30.7,32.1,37.0,35.6,52,2674,3516
0:58:43,30.6,32.1,36.9,35.7,52,2717,3510
0:59:43,30.7,32.1,37.0,35.6,52,2717,3513
1:0:43,30.6,32.2,37.0,35.8,52,2674,3516
1:1:43,30.7,32.1,37.0,35.7,52,2674,3521
1:2:43,30.7,32.2,37.0,35.6,51,2674,3519
1:3:43,30.7,32.1,36.8,35.6,52,2674,3475
1:4:43,30.7,32.1,36.9,35.6,52,2674,3508
1:5:43,30.7,32.2,36.8,35.7,52,2674,3494
1:6:44,30.6,32.2,37.0,35.8,52,2674,3521
1:7:44,30.7,32.0,36.8,35.7,52,2674,3502
1:8:44,30.7,32.1,37.0,35.7,52,2674,3508
1:9:44,30.7,32.0,37.1,35.6,52,2674,3494
1:10:44,30.6,32.2,37.1,35.6,51,2674,3491
1:11:44,30.7,32.2,37.1,35.6,52,2674,3497
1:12:44,30.6,32.0,37.0,35.7,52,2674,3500
1:13:44,30.7,32.1,37.0,35.7,51,2674,3505
1:14:44,30.7,32.2,37.0,35.7,51,2674,3508
1:15:44,30.7,32.1,37.1,35.7,52,2674,3497
