0:1:18,17.3,17.2,17.3,17.3,58,402,3483
0:2:20,17.4,17.2,17.3,17.3,57,402,3469
0:3:22,17.3,17.2,17.4,17.2,58,402,3478
0:4:24,17.3,17.3,17.3,17.3,58,400,3475
0:5:27,17.4,17.3,17.3,17.4,58,402,3472
0:6:29,17.3,17.2,17.3,17.3,58,400,3478
0:7:31,17.4,17.3,17.3,17.4,58,402,3480
0:8:33,17.4,17.3,17.3,17.4,58,402,3469
0:9:35,17.2,17.3,17.4,17.2,58,402,3461
0:10:37,17.4,17.2,17.4,17.4,58,400,3467
0:11:39,17.3,17.4,17.4,17.2,58,410,3475
0:12:41,17.3,17.3,17.3,17.3,58,410,3475
0:13:44,17.3,17.4,17.2,17.2,58,402,3458
0:14:46,17.3,17.2,17.2,17.4,58,406,3467
0:15:48,17.3,17.2,17.2,17.3,58,402,3467
0:16:50,17.4,17.3,17.3,17.3,57,402,3469
0:17:52,17.2,17.4,17.3,17.2,58,406,3469
0:18:54,17.4,17.3,17.4,17.4,58,406,3469
0:19:56,17.2,17.4,17.3,17.4,58,402,3489
0:20:58,17.3,17.3,17.4,17.3,58,402,3483
0:22:1,17.4,17.2,17.2,17.2,58,402,3472
0:23:3,17.3,17.3,17.3,17.3,58,402,3475
0:24:5,17.3,17.3,17.3,17.3,58,402,3480
0:25:7,17.3,17.4,17.2,17.3,58,400,3475
0:26:9,17.3,17.2,17.2,17.4,58,402,3475
0:27:11,17.4,17.3,17.2,17.2,58,400,3475
0:28:13,17.3,17.3,17.3,17.3,58,402,3469
0:29:15,17.4,17.4,17.4,17.2,58,400,3475
0:30:18,17.3,17.2,17.3,17.3,58,402,3483
0:31:20,17.3,17.4,17.2,17.3,58,402,3489
0:32:22,17.3,17.2,17.3,17.4,58,402,3469
0:33:24,17.4,17.3,17.2,17.3,58,400,3480
0:34:26,17.2,17.3,17.4,17.3,58,402,3464
0:35:28,17.3,17.3,17.2,17.2,58,402,3467
0:36:30,17.2,17.2,17.2,17.3,58,400,3478
0:37:32,17.3,17.3,17.3,17.3,57,400,3475
0:38:34,17.3,17.2,17.2,17.2,58,402,3489
0:39:37,17.2,17.4,17.3,17.4,58,402,3469
0:40:39,17.2,17.2,17.2,17.3,58,402,3469
0:41:41,17.3,17.2,17.3,17.3,58,400,3472
0:42:43,17.2,17.3,17.4,17.3,58,402,3464
0:43:45,17.2,17.2,17.3,17.2,58,402,3478
0:44:47,17.3,17.2,17.4,17.3,58,400,3458
0:45:49,17.3,17.3,17.4,17.3,58,402,3467
0:46:51,17.2,17.4,17.2,17.3,58,400,3469
0:47:54,17.3,17.3,17.2,17.2,58,400,3472
0:48:56,17.3,17.2,17.2,17.3,58,402,3472
0:49:58,17.3,17.2,17.4,17.2,58,400,3475
0:51:0,17.2,17.2,17.2,17.3,58,402,3483
0:52:2,17.2,17.3,17.2,17.3,58,402,3464
0:53:4,17.2,17.2,17.3,17.3,58,400,3472
0:54:6,17.2,17.2,17.3,17.3,58,400,3472
0:55:8,17.4,17.2,17.3,17.3,58,402,3475
0:56:11,17.3,17.2,17.2,17.3,58,400,3486
0:57:13,17.4,17.2,17.2,17.3,58,403,3472
0:58:15,17.3,17.3,17.2,17.3,58,406,3478
0:59:17,17.3,17.3,17.3,17.2,58,403,3469
1:0:19,17.3,17.3,17.3,17.4,58,406,3478
1:1:21,17.2,17.3,17.2,17.3,58,403,3480
1:2:23,17.3,17.3,17.3,17.3,58,406,3458
1:3:25,17.4,17.2,17.2,17.2,58,406,3467
1:4:28,17.3,17.3,17.2,17.2,58,403,3464
1:5:30,17.3,17.2,17.3,17.2,58,403,3458
1:6:32,17.2,17.2,17.3,17.3,58,406,3480
1:7:34,17.2,17.2,17.3,17.3,58,403,3472
1:8:36,17.3,17.2,17.3,17.2,58,406,3486
1:9:38,17.3,17.2,17.3,17.3,58,403,3467
1:10:40,17.2,17.3,17.2,17.3,58,406,3489
1:11:42,17.2,17.3,17.2,17.2,58,403,3467
1:12:45,17.2,17.2,17.3,17.3,58,406,3483
1:13:47,17.2,17.2,17.2,17.2,58,406,3475
1:14:49,17.3,17.2,17.3,17.3,58,406,3450
1:15:51,17.3,17.3,17.3,17.3,58,406,3469
1:16:53,17.2,17.3,17.2,17.4,58,403,3469
1:17:55,17.3,17.3,17.3,17.3,58,406,3464
1:18:57,17.3,17.2,17.3,17.3,58,403,3464
1:19:59,17.4,17.3,17.2,17.3,58,406,3464
1:21:2,17.2,17.2,17.2,17.2,58,406,3472
1:22:4,17.3,17.4,17.3,17.2,58,406,3453
1:23:6,17.3,17.2,17.4,17.4,58,406,3483
1:24:8,17.3,17.2,17.3,17.2,58,406,3469
1:25:10,17.3,17.2,17.2,17.2,58,406,3478
1:26:12,17.3,17.2,17.2,17.4,58,403,3469
1:27:14,17.2,17.2,17.2,17.3,58,406,3478
1:28:16,17.3,17.2,17.3,17.2,58,403,3480
1:29:19,17.2,17.3,17.3,17.2,58,400,3453
1:30:21,17.2,17.3,17.2,17.2,58,406,3489
1:31:23,17.2,17.3,17.2,17.3,58,403,3467
1:32:25,17.3,17.3,17.2,17.3,58,403,3472
1:33:27,17.4,17.2,17.2,17.3,58,406,3467
1:34:29,17.3,17.3,17.2,17.2,58,406,3453
1:35:31,17.2,17.3,17.2,17.3,58,406,3472
1:36:33,17.3,17.2,17.2,17.3,58,406,3478
1:37:35,17.3,17.3,17.2,17.2,58,403,3464
1:38:38,17.3,17.3,17.3,17.2,58,406,3464
1:39:40,17.2,17.3,17.2,17.3,58,403,3475
1:40:42,17.3,17.2,17.2,17.3,58,406,3453
1:41:44,17.3,17.3,17.2,17.3,58,406,3467
1:42:46,17.2,17.2,17.3,17.2,58,406,3469
1:43:48,17.3,17.2,17.2,17.3,58,403,3461
1:44:50,17.4,17.2,17.2,17.4,58,403,3469
1:45:53,17.2,17.3,17.3,17.3,58,409,3475
1:46:55,17.3,17.2,17.2,17.2,58,409,3489
1:47:57,17.2,17.2,17.2,17.3,58,406,3475
1:48:59,17.2,17.3,17.2,17.2,58,409,3480
1:50:1,17.2,17.2,17.2,17.3,58,406,3478
1:51:3,17.3,17.2,17.2,17.2,58,403,3467
1:52:5,17.2,17.3,17.2,17.3,58,406,3464
1:53:7,17.2,17.2,17.1,17.2,58,406,3464
1:54:10,17.2,17.2,17.2,17.3,58,403,3483
1:55:12,17.3,17.2,17.2,17.3,58,406,3453
1:56:14,17.2,17.2,17.2,17.3,58,403,3453
1:57:16,17.2,17.3,17.2,17.2,58,406,3458
1:58:18,17.2,17.3,17.2,17.2,58,403,3480
1:59:20,17.3,17.3,17.2,17.3,58,406,3478
2:0:22,17.1,17.3,17.2,17.2,58,403,3480
2:1:25,17.2,17.1,17.2,17.2,58,406,3453
2:2:27,17.3,17.3,17.3,17.2,58,406,3478
2:3:29,17.2,17.2,17.3,17.4,58,406,3472
2:4:31,17.3,17.2,17.2,17.2,58,406,3478
2:5:33,17.3,17.2,17.2,17.3,58,406,3480
2:6:35,17.2,17.3,17.2,17.3,58,406,3467
