0:1:19,37.0,33.4,32.7,36.5,49,2320,3483
0:2:19,37.0,33.3,32.7,36.5,50,2320,3489
0:3:19,37.0,33.5,32.7,36.4,49,2304,3491
0:4:19,37.1,33.4,32.7,36.5,49,2304,3489
0:5:18,37.0,33.5,32.7,36.5,49,2304,3483
0:6:18,37.1,33.6,32.7,36.4,49,2304,3494
0:7:18,37.2,33.5,32.8,36.3,49,2320,3486
0:8:18,37.0,33.5,32.8,36.5,49,2304,3480
0:9:17,37.2,33.5,32.9,36.5,49,2320,3480
0:10:17,37.0,33.5,32.7,36.4,49,2320,3483
0:11:17,37.2,33.5,32.7,36.3,49,2304,3478
0:12:17,37.1,33.5,32.7,36.5,49,2320,3491
0:13:16,37.0,33.4,32.7,36.4,49,2320,3483
0:14:16,37.0,33.6,32.8,36.4,49,1209,3453
0:14:16,37.2,33.5,32.8,36.4,49,1209,3464
0:15:16,36.8,33.8,32.6,35.8,49,2287,3483
0:16:16,37.1,34.1,32.3,35.5,49,2287,3478
0:17:15,37.2,34.3,32.1,35.2,49,2304,3500
0:18:15,37.3,34.5,31.9,35.0,49,2304,3478
0:19:15,37.3,34.5,31.9,34.9,49,2320,3478
0:20:15,37.3,34.8,31.9,34.9,49,2320,3489
0:21:14,37.4,34.7,31.8,34.8,49,2320,3475
0:22:14,37.4,34.8,31.8,34.8,49,2320,3489
0:23:14,37.3,34.8,31.8,34.8,49,2320,3494
0:24:14,37.3,34.8,31.8,34.8,49,2320,3483
0:25:14,37.4,34.9,31.8,34.9,49,2320,3494
0:26:13,37.4,35.0,31.8,34.8,49,2344,3502
0:27:13,37.4,34.9,31.9,34.8,49,2320,3486
0:28:13,37.3,34.8,31.8,34.7,50,2320,3486
0:29:13,37.5,34.9,31.9,34.8,49,2320,3467
0:30:12,37.4,34.8,31.9,34.8,50,2344,3486
0:31:12,37.5,34.9,31.8,34.8,50,2344,3486
0:32:12,37.4,35.0,31.9,34.7,50,2320,3494
0:33:12,37.4,34.9,31.9,34.8,49,2344,3475
0:34:11,37.5,34.9,31.9,34.8,50,2344,3475
0:35:11,37.4,34.9,31.7,34.8,50,2344,3486
0:36:11,37.4,35.1,31.9,34.8,50,2344,3478
0:37:11,37.4,34.9,31.9,34.7,50,2344,3486
0:38:11,37.4,34.9,31.7,34.9,49,2344,3475
0:39:10,37.4,34.9,31.8,34.7,49,2344,3469
0:40:10,37.4,35.0,31.8,34.7,50,2344,3483
0:41:10,37.3,34.8,31.7,34.9,50,2344,3483
0:42:10,37.3,35.0,31.8,34.8,50,2344,3500
0:43:9,37.3,34.8,31.8,34.8,50,2344,3469
0:44:9,37.4,35.0,31.8,34.9,50,2344,3486
0:45:9,37.4,34.9,31.7,34.8,49,2344,3483
