0:1:3,33.0,36.7,32.6,28.8,48,1565,3513
0:2:3,33.1,36.6,32.5,28.8,48,1565,3497
0:3:3,33.0,36.6,32.6,28.7,48,1565,3505
0:4:4,32.4,35.8,32.7,29.0,48,1517,3510
0:5:4,32.3,36.1,33.1,29.1,47,1517,3508
0:6:4,32.2,36.2,33.4,29.1,48,1517,3502
0:7:4,32.2,36.3,33.6,29.2,48,1517,3510
0:8:4,32.2,36.3,33.8,29.2,48,1534,3505
0:9:5,32.2,36.3,34.0,29.4,48,1534,3502
0:10:5,32.2,36.2,34.0,29.1,48,1549,3521
0:11:5,32.3,36.3,34.1,29.2,48,1549,3510
0:12:5,32.3,36.4,34.2,29.3,48,1549,3500
0:13:5,32.4,36.2,34.2,29.4,48,1565,3516
0:14:5,32.6,36.3,34.3,29.4,48,1578,3524
0:15:6,32.5,36.3,34.3,29.5,48,1578,3500
0:16:6,32.7,36.4,34.3,29.6,48,1600,3535
0:17:6,32.8,36.5,34.4,29.5,48,1600,3505
0:18:6,32.8,36.4,34.3,29.5,48,1600,3524
0:19:6,32.9,36.4,34.3,29.5,48,1600,3497
0:20:6,32.8,36.4,34.3,29.5,48,1613,3521
0:21:6,32.9,36.4,34.3,29.6,48,1630,3516
0:22:6,33.0,36.5,34.4,29.6,48,1630,3508
0:23:7,33.0,36.4,34.4,29.6,48,1630,3494
0:24:7,33.0,36.4,34.4,29.6,48,1643,3513
0:25:7,33.0,36.5,34.5,29.6,48,1643,3508
0:26:7,33.2,36.6,34.5,29.7,48,1643,3521
0:27:7,33.1,36.6,34.6,29.7,48,1666,3527
0:28:7,33.1,36.6,34.5,29.7,48,1666,3510
0:29:7,33.1,36.4,34.5,29.7,48,1683,3516
0:30:7,33.3,36.5,34.5,29.8,48,1666,3516
0:31:7,33.1,36.6,34.5,29.8,48,1666,3502
0:32:8,33.2,36.6,34.6,29.7,48,1683,3521
0:33:8,33.3,36.5,34.5,29.7,48,1683,3519
0:34:8,33.3,36.4,34.6,29.8,48,1683,3510
0:35:8,33.3,36.5,34.5,29.8,48,1683,3505
0:36:8,33.1,36.6,34.6,29.7,48,1683,3519
0:37:8,33.3,36.5,34.5,29.7,48,1697,3521
0:38:8,33.3,36.6,34.6,29.7,48,1697,3510
0:39:8,33.3,36.7,34.6,29.8,48,1697,3494
0:40:8,33.2,36.6,34.5,29.7,48,1697,3513
0:41:8,33.3,36.6,34.6,29.7,48,1697,3519
0:42:8,33.3,36.6,34.6,29.7,48,1697,3524
0:43:9,33.2,36.6,34.6,29.7,48,1720,3513
0:44:9,33.1,36.5,34.6,29.7,48,1720,3497
0:45:9,33.3,36.7,34.6,29.8,48,1720,3513
0:46:9,33.2,36.7,34.5,29.8,49,1720,3508
0:47:9,33.2,36.5,34.6,29.7,48,1697,3510
0:48:9,33.2,36.5,34.6,29.8,48,1720,3510
0:49:9,33.3,36.6,34.6,29.7,48,1720,3521
0:50:9,33.3,36.6,34.6,29.8,48,1720,3497
0:51:9,33.2,36.6,34.5,29.8,48,1720,3519
0:52:9,33.2,36.6,34.5,29.8,48,1720,3519
0:53:9,33.2,36.7,34.6,29.8,48,1720,3497
0:54:9,33.2,36.7,34.6,29.7,48,1720,3505
0:55:10,33.3,36.6,34.6,29.9,48,1740,3513
0:56:10,33.2,36.6,34.6,29.7,48,1720,3521
0:57:10,33.2,36.6,34.6,29.8,48,1720,3521
0:58:10,33.4,36.6,34.6,29.8,48,1720,3510
0:59:10,33.3,36.6,34.6,29.7,48,1720,3516
1:0:10,33.3,36.5,34.7,29.7,48,1720,3527
1:1:10,33.4,36.7,34.6,29.9,48,1740,3510
1:2:10,33.3,36.6,34.7,29.7,48,1720,3505
