0:1:49,35.2,32.2,33.4,38.1,32,0,3532
0:2:49,35.1,32.0,33.3,38.1,32,0,3521
0:3:49,35.2,32.2,33.3,38.0,32,0,3549
0:4:49,35.2,32.1,33.3,38.0,32,0,3510
0:5:49,35.2,32.1,33.2,37.9,32,0,3519
0:6:49,35.3,32.2,33.3,38.0,32,0,3527
0:7:49,35.1,32.2,33.2,38.0,32,0,3502
0:8:49,35.3,32.1,33.3,38.0,32,0,3516
0:9:49,35.2,32.1,33.4,38.1,32,0,3508
0:10:49,35.3,32.1,33.3,38.1,32,0,3519
0:11:49,35.2,32.1,33.3,37.9,32,0,3519
0:12:49,35.1,32.3,33.2,38.0,32,0,3519
0:13:49,35.2,32.2,33.2,38.0,32,0,3541
0:14:49,35.2,32.1,33.3,38.1,32,0,3516
0:15:49,35.1,32.2,33.3,37.9,32,0,3532
0:16:49,35.1,32.1,33.2,37.9,32,0,3519
0:17:49,35.0,32.2,33.2,38.0,32,0,3527
0:18:49,35.1,32.1,33.2,38.0,32,0,3521
0:19:49,35.1,32.2,33.3,38.1,32,0,3530
0:20:49,35.1,32.3,33.2,38.0,32,0,3530
0:21:49,35.2,32.2,33.2,38.0,32,0,3521
0:22:49,35.2,32.3,33.2,38.0,32,0,3510
0:23:49,35.2,32.2,33.3,38.0,32,0,3532
0:24:49,35.2,32.3,33.1,38.0,32,0,3538
0:25:49,35.2,32.1,33.2,37.9,32,0,3527
0:26:49,35.2,32.2,33.2,37.9,32,0,3513
0:27:49,35.2,32.3,33.1,38.0,32,0,3530
0:28:49,35.2,32.1,33.0,37.9,32,0,3516
0:29:49,35.2,32.2,33.2,38.0,32,0,3516
0:30:49,35.2,32.1,33.2,37.9,32,0,3527
0:31:49,35.1,32.3,33.0,37.9,32,0,3521
0:32:49,35.2,32.1,33.2,37.9,32,0,3543
0:33:49,35.2,32.2,33.2,37.9,32,0,3527
0:34:49,35.1,32.3,33.2,38.0,32,0,3532
0:35:49,35.3,32.3,33.1,37.9,32,0,3508
0:36:49,35.3,32.2,33.0,37.8,32,0,3519
0:37:49,35.3,32.3,33.0,38.0,32,0,3532
0:38:49,35.4,32.1,33.0,37.9,32,0,3516
0:39:49,35.4,32.4,32.9,37.8,32,0,3530
0:40:49,35.4,32.3,32.8,37.9,32,0,3521
0:41:49,35.3,32.2,32.8,37.8,32,0,3513
0:42:49,35.3,32.3,32.8,37.9,32,0,3519
0:43:49,35.4,32.3,32.8,37.9,32,0,3524
0:44:53,35.4,32.2,32.8,37.8,32,0,3469
0:45:49,35.3,32.2,32.7,37.8,32,0,3521
0:46:49,35.3,32.2,32.8,37.8,32,0,3519
0:47:49,35.3,32.1,32.7,37.8,32,0,3530
0:48:49,35.4,32.2,32.6,37.8,32,0,3521
0:49:49,35.4,32.2,32.7,37.9,32,0,3532
0:50:49,35.3,32.4,32.6,37.8,32,0,3516
0:51:49,35.1,32.2,32.6,37.8,32,0,3535
0:52:49,35.2,32.2,32.7,37.8,32,0,3521
0:53:49,35.3,32.4,32.6,37.8,32,0,3519
0:54:49,35.3,32.2,32.6,37.8,32,0,3535
0:55:49,35.2,32.2,32.7,37.9,32,0,3530
0:56:49,35.2,32.1,32.6,37.8,32,0,3521
0:57:49,35.1,32.1,32.6,37.7,32,0,3521
0:58:49,35.1,32.2,32.6,37.8,32,0,3524
0:59:49,35.3,32.2,32.6,37.7,32,0,3519
1:0:49,35.3,32.1,32.5,37.8,32,0,3516
1:1:49,35.2,32.2,32.5,37.8,32,0,3508
1:2:49,35.0,32.4,32.7,37.7,32,0,3508
1:3:49,35.2,32.3,32.6,37.8,32,0,3519
1:4:49,35.2,32.2,32.5,37.8,32,0,3524
1:5:49,35.2,32.3,32.4,37.8,32,0,3513
1:6:49,35.0,32.2,32.3,37.7,32,0,3527
1:7:49,35.1,32.1,32.5,37.8,32,0,3530
1:8:49,35.0,32.2,32.6,37.9,32,0,3535
1:9:49,35.1,32.1,32.4,37.8,32,0,3527
1:10:49,35.1,32.0,32.4,37.9,32,0,3510
1:11:49,35.1,32.1,32.4,37.9,32,0,3524
1:12:49,35.2,32.1,32.3,37.8,32,0,3521
1:13:49,35.1,32.0,32.4,37.8,32,0,3519
1:14:49,35.1,32.1,32.5,37.7,32,0,3521
1:15:49,35.0,32.0,32.4,37.7,32,0,3516
1:16:49,35.1,32.1,32.3,37.7,32,0,3521
1:17:49,35.2,32.0,32.4,37.7,32,0,3516
1:18:49,35.1,32.1,32.3,37.7,32,0,3508
1:19:49,35.2,31.9,32.2,37.7,32,0,3524
1:20:49,35.2,32.2,32.3,37.7,32,0,3524
1:21:49,35.3,32.1,32.1,37.6,32,0,3530
1:22:49,35.3,32.1,32.1,37.7,32,0,3521
1:23:49,35.4,32.2,32.1,37.6,32,0,3527
1:24:49,35.4,32.2,31.9,37.7,32,0,3543
1:25:49,35.3,32.1,32.0,37.6,32,0,3519
1:26:49,35.4,32.3,32.0,37.5,32,0,3535
1:27:49,35.4,32.3,31.9,37.6,32,0,3527
1:28:49,35.4,32.1,32.0,37.6,32,0,3521
