0:1:2,37.7,36.6,34.1,32.5,32,0,3524
0:2:2,37.7,36.6,34.1,32.3,32,0,3551
0:3:2,37.7,36.6,34.0,32.3,32,0,3543
0:4:2,37.7,36.6,34.1,32.2,32,0,3535
0:5:2,37.7,36.5,34.1,32.2,32,0,3546
0:6:2,37.7,36.6,33.9,32.2,32,0,3543
0:7:2,37.6,36.5,34.0,32.4,32,0,3535
0:8:2,37.6,36.8,34.0,32.1,32,0,3535
0:9:2,37.6,36.7,34.1,32.2,32,0,3538
0:10:2,37.6,36.7,34.0,32.2,32,0,3538
0:11:2,37.7,36.7,34.1,32.2,32,0,3530
0:12:2,37.6,36.7,34.0,32.2,32,0,3546
0:13:2,37.3,36.3,33.9,32.6,32,0,3439
0:14:2,36.5,35.8,33.7,33.3,32,0,3494
0:15:2,36.7,35.9,34.2,33.1,32,0,3538
0:16:2,36.8,36.6,34.5,32.8,32,0,3538
0:17:5,36.8,37.2,35.0,32.6,32,0,3510
0:18:3,37.0,37.4,35.2,32.5,32,0,3527
0:19:3,37.2,37.6,35.4,32.4,32,0,3535
0:20:3,37.1,37.5,35.6,32.4,32,0,3543
0:21:3,37.1,37.6,35.7,32.4,32,0,3538
0:22:3,36.2,38.0,35.9,33.2,32,0,3549
0:23:3,35.7,38.1,36.2,33.7,32,0,3543
0:24:3,35.3,38.2,36.4,33.8,32,0,3538
0:25:3,35.0,38.2,36.7,33.8,32,0,3554
0:26:3,34.8,38.4,36.8,34.2,32,0,3532
0:27:3,34.8,38.2,36.9,34.2,32,0,3551
0:28:3,34.6,38.3,36.9,34.2,32,0,3554
0:29:3,34.6,38.3,37.0,34.3,32,0,3530
0:30:3,34.6,38.4,37.0,34.3,32,0,3535
0:31:3,34.5,38.3,37.3,34.4,32,0,3549
0:32:3,34.5,38.3,37.3,34.5,32,0,3532
0:33:3,34.5,38.4,37.2,34.3,32,0,3538
0:34:3,34.5,38.4,37.2,34.4,32,0,3543
0:35:3,34.5,38.4,37.2,34.5,32,0,3541
0:36:3,34.4,38.4,37.3,34.5,32,0,3535
0:37:3,34.5,38.4,37.3,34.5,32,0,3546
0:38:3,34.5,38.4,37.3,34.6,32,0,3543
0:39:3,34.4,38.4,37.4,34.6,32,0,3527
0:40:3,34.6,38.4,37.3,34.6,32,0,3538
0:41:3,34.5,38.4,37.4,34.6,32,0,3541
0:42:3,34.5,38.3,37.4,34.7,32,0,3541
0:43:3,34.5,38.4,37.3,34.6,32,0,3543
0:44:3,34.6,38.4,37.3,34.7,32,0,3538
