0:1:16,36.7,35.6,35.6,37.3,32,0,3516
0:2:16,36.7,35.7,35.6,37.3,32,0,3519
0:3:16,36.7,35.6,35.7,37.4,32,0,3538
0:4:16,36.7,35.8,35.7,37.4,32,0,3527
0:5:16,36.6,35.7,35.7,37.3,32,0,3530
0:6:16,36.7,35.6,35.7,37.5,32,0,3527
0:7:16,36.7,35.7,35.8,37.4,32,0,3500
0:8:16,36.5,35.7,36.1,37.6,32,0,3502
0:9:16,36.4,36.2,36.2,38.4,32,0,3513
0:10:16,36.3,36.7,36.4,38.9,32,0,3521
0:11:16,36.3,37.2,36.6,39.0,32,0,3535
0:12:16,36.3,37.5,36.9,39.2,32,0,3535
0:13:16,36.5,37.6,36.9,39.1,32,0,3530
0:14:16,36.5,37.7,37.2,39.0,32,0,3513
0:15:16,36.5,37.6,37.6,38.7,32,0,3519
0:16:16,36.5,37.6,38.0,38.7,32,0,3519
0:17:16,36.6,37.6,38.3,38.7,32,0,3521
0:18:16,36.7,37.7,38.3,38.6,32,0,3519
0:19:16,36.7,37.7,38.6,38.5,32,0,3532
0:20:16,36.7,37.8,38.5,38.7,32,0,3513
0:21:16,36.8,37.9,38.7,38.5,32,0,3532
0:22:16,36.8,37.9,38.9,38.7,32,0,3497
0:23:16,36.8,38.1,38.9,38.6,32,0,3500
0:24:16,36.8,38.1,39.0,38.7,32,0,3508
0:25:16,36.9,38.1,39.0,38.6,32,0,3513
0:26:16,37.0,38.2,39.1,38.6,32,0,3530
0:27:16,37.0,38.2,39.1,38.8,32,0,3521
0:28:16,37.2,38.2,39.1,38.6,32,0,3524
0:29:16,37.0,38.1,39.1,38.6,32,0,3508
0:30:16,37.2,38.1,39.1,38.7,32,0,3532
0:31:16,37.3,38.3,39.2,38.5,32,0,3516
0:32:16,37.2,38.3,39.1,38.6,32,0,3530
0:33:16,37.4,38.3,39.3,38.6,32,0,3521
0:34:16,37.5,38.3,39.2,38.6,32,0,3524
0:35:16,37.3,38.4,39.3,38.6,32,0,3527
0:36:16,37.3,38.4,39.3,38.6,32,0,3516
0:37:16,37.3,38.4,39.3,38.6,32,0,3508
0:38:16,37.2,38.4,39.3,38.6,32,0,3532
0:39:16,37.3,38.3,39.4,38.6,32,0,3521
0:40:16,37.2,38.3,39.4,38.5,32,0,3521
0:41:16,37.4,38.4,39.4,38.5,32,0,3510
0:42:16,37.4,38.4,39.4,38.5,32,0,3527
0:43:16,37.4,38.4,39.2,38.3,32,0,3508
0:44:16,37.6,38.4,39.3,38.3,32,0,3532
0:45:16,37.6,38.4,39.3,38.1,32,0,3505
0:46:16,37.5,38.4,39.1,37.8,32,0,3524
0:47:16,37.5,38.3,39.1,37.8,32,0,3500
0:48:16,37.5,38.3,39.3,37.8,32,0,3502
0:49:16,37.6,38.2,39.3,37.8,32,0,3508
0:50:16,37.4,38.3,39.4,37.7,32,0,3521
0:51:16,37.2,38.3,39.4,37.5,32,0,3524
0:52:16,37.2,38.3,39.5,37.5,32,0,3521
0:53:16,37.0,38.4,39.6,37.5,32,0,3519
0:54:16,37.0,38.3,39.4,37.6,32,0,3516
0:55:16,36.9,38.3,39.5,37.5,32,0,3510
0:56:16,36.8,38.4,39.5,37.5,32,0,3513
0:57:16,36.7,38.3,39.7,37.5,32,0,3521
0:58:16,36.9,38.2,39.5,37.4,32,0,3508
0:59:16,37.0,38.3,39.5,37.5,32,0,3513
1:0:16,36.8,38.3,39.6,37.5,32,0,3524
1:1:16,36.9,38.3,39.5,37.6,32,0,3519
