0:13:21,0.77,0.57,-0.28
0:13:21,0.79,0.51,-0.32
0:13:21,0.79,0.50,-0.33
0:13:21,0.79,0.48,-0.34
0:13:21,0.77,0.50,-0.38
0:13:21,0.79,0.47,-0.38
0:13:21,0.77,0.47,-0.38
0:13:21,0.77,0.49,-0.39
0:13:21,0.77,0.46,-0.39
0:13:21,0.79,0.52,-0.33
0:13:22,0.75,0.49,-0.40
0:13:22,0.79,0.52,-0.36
0:13:22,0.79,0.51,-0.37
0:13:22,0.84,0.51,-0.32
0:13:22,0.71,0.66,-0.46
0:13:22,0.79,0.50,-0.34
0:13:22,0.77,0.55,-0.30
0:13:22,0.78,0.53,-0.31
0:13:22,0.78,0.53,-0.32
0:13:22,0.77,0.54,-0.32
0:13:23,0.78,0.54,-0.32
0:13:47,-0.42,0.78,-0.20
0:13:47,-0.42,0.85,-0.11
0:13:47,-1.19,0.81,0.67
0:13:47,-0.80,0.47,-0.63
0:13:47,-0.65,0.34,-0.61
0:13:47,-0.86,0.21,-0.58
0:13:47,-0.70,0.25,-0.56
0:13:47,-0.77,0.13,-0.57
0:13:47,-0.75,0.18,-0.60
0:13:47,-0.78,0.15,-0.59
0:13:48,-0.78,0.24,-0.51
0:13:48,-0.76,0.36,-0.50
0:13:48,-0.73,0.35,-0.47
0:13:48,-0.73,0.39,-0.47
0:13:48,-0.76,0.38,-0.45
0:13:48,-0.74,0.43,-0.45
0:13:48,-0.71,0.52,-0.44
0:13:48,-0.72,0.49,-0.42
0:13:48,-0.71,0.48,-0.43
0:13:48,-0.71,0.49,-0.40
0:13:49,-0.64,0.49,-0.39
0:13:49,-0.61,0.62,-0.39
0:13:49,-0.60,0.63,-0.37
0:13:49,-0.62,0.64,-0.36
0:13:49,-0.64,0.63,-0.36
0:13:57,0.68,0.61,0.08
0:13:57,0.69,0.68,0.50
0:13:57,0.70,0.57,0.48
0:13:57,0.67,0.64,0.41
0:13:57,0.72,0.65,0.40
0:13:57,0.66,0.67,0.31
0:13:57,0.62,0.69,0.24
0:13:57,0.54,0.74,0.19
0:13:58,0.39,0.88,0.05
0:13:58,0.40,0.90,0.09
0:13:58,0.39,0.89,0.07
0:13:58,0.37,0.91,0.07
0:13:58,0.39,0.91,0.07
0:13:58,0.33,0.91,0.08
0:13:58,0.30,0.93,0.08
0:13:58,0.29,0.93,0.10
0:13:58,0.23,0.93,0.12
0:13:58,0.11,0.91,0.18
0:13:59,-0.05,0.98,0.21
0:16:22,-0.86,-0.41,-0.30
0:16:22,-0.86,-0.41,-0.31
0:16:22,-0.85,-0.41,-0.33
0:16:23,-0.85,-0.41,-0.31
0:16:23,-0.86,-0.41,-0.31
0:16:23,-0.85,-0.40,-0.31
0:16:23,-0.85,-0.41,-0.31
0:16:23,-0.86,-0.40,-0.30
0:16:23,-0.86,-0.41,-0.31
0:16:23,-0.86,-0.41,-0.31
