23:8:1,35.7,36.3,37.6,36.9,91,0,3491
23:13:1,35.7,36.2,37.5,37.0,91,0,3505
23:18:1,35.7,36.3,37.6,37.2,91,0,3489
23:23:1,35.7,36.2,37.6,37.2,92,0,3494
23:28:1,35.7,36.4,37.6,37.1,91,0,3500
23:33:1,35.7,36.3,37.6,37.2,91,0,3500
23:38:1,35.9,36.3,37.6,37.1,90,0,3480
23:43:1,35.8,36.4,37.7,37.2,92,0,3483
23:48:1,35.7,36.3,37.5,37.2,91,0,3491
23:53:1,35.8,36.3,37.6,37.2,91,0,3483
23:58:1,36.0,36.3,37.6,37.2,92,0,3486
0:3:1,35.9,36.2,37.4,37.0,92,0,3483
0:8:1,37.2,36.2,36.0,37.2,91,0,3491
0:13:1,37.3,36.2,35.8,36.9,90,0,3480
0:18:1,37.4,36.2,35.8,37.0,89,0,3500
0:23:1,37.3,36.2,35.7,37.1,90,0,3500
0:28:1,37.3,36.2,35.7,37.1,89,0,3480
0:33:1,37.4,36.3,35.7,37.0,89,0,3486
0:38:1,37.3,36.3,35.9,37.0,88,0,3478
0:43:1,37.4,36.2,35.8,37.0,88,0,3475
0:48:1,37.2,36.2,35.7,37.0,89,0,3480
0:53:1,37.4,36.3,35.7,37.1,89,0,3478
0:58:1,37.3,36.3,35.7,36.9,89,0,3478
1:3:1,37.4,36.2,35.7,37.1,88,0,3500
1:8:1,37.3,36.2,35.6,37.0,89,0,3478
1:13:1,37.3,36.1,35.6,37.1,88,0,3475
1:18:1,36.0,36.2,37.4,37.0,92,0,3489
1:23:1,35.8,36.3,37.6,37.1,93,0,3469
1:28:1,35.8,36.4,37.7,37.2,92,0,3491
1:33:1,35.8,36.3,37.8,37.2,92,0,3486
1:38:1,35.9,36.4,37.6,37.2,91,0,3483
1:43:1,35.9,36.4,37.7,37.1,91,0,3489
1:48:1,35.8,36.4,37.7,37.2,91,0,3494
1:53:1,35.7,36.4,37.7,37.0,91,0,3478
1:58:1,35.8,36.3,37.7,37.2,91,0,3491
2:3:1,35.8,36.3,37.6,37.2,91,0,3483
2:8:1,35.7,36.5,37.7,37.3,91,0,3500
2:13:1,35.9,36.4,37.6,37.2,91,0,3500
2:18:1,35.8,36.3,37.7,37.2,90,0,3491
2:23:1,35.7,36.5,37.6,37.3,91,0,3475
2:28:1,37.2,36.3,36.1,37.1,90,0,3472
2:33:1,37.3,36.4,35.9,37.0,90,0,3500
2:38:1,37.4,36.2,35.9,37.0,89,0,3497
2:43:1,37.4,36.3,35.6,36.9,89,0,3483
2:48:1,37.4,36.3,35.7,37.0,89,0,3480
2:53:1,37.4,36.2,35.6,37.0,88,0,3500
2:58:1,37.3,36.2,35.8,37.0,89,0,3480
3:3:1,37.4,36.3,35.7,37.0,89,0,3500
3:8:1,37.3,36.2,35.7,37.2,88,0,3491
3:13:1,37.4,36.3,35.6,37.0,89,0,3464
3:18:1,37.3,36.3,35.7,37.1,88,0,3472
3:23:1,37.3,36.4,35.7,37.1,88,0,3486
3:28:1,37.3,36.2,35.7,37.0,89,0,3486
3:33:1,37.4,36.3,35.8,37.1,88,0,3489
3:38:1,36.1,36.4,37.4,36.9,90,0,3480
3:43:1,35.9,36.4,37.6,36.9,91,0,3489
3:48:1,35.6,36.2,37.6,37.0,90,0,3489
3:53:1,35.7,36.3,37.6,37.2,92,0,3500
3:58:1,35.8,36.4,37.7,37.0,92,0,3491
4:3:1,35.7,36.3,37.7,37.2,91,0,3483
4:8:1,35.6,36.4,37.6,37.2,91,0,3494
4:13:1,35.8,36.3,37.6,36.9,92,0,3475
4:18:1,35.8,36.4,37.6,37.1,91,0,3500
4:23:1,35.8,36.3,37.7,37.2,91,0,3494
4:28:1,35.8,36.4,37.7,37.2,92,0,3486
4:33:1,35.9,36.3,37.6,37.0,93,0,3475
4:38:1,35.9,36.4,37.7,37.0,92,0,3467
4:43:1,35.8,36.3,37.6,37.2,92,0,3486
4:48:1,37.0,36.4,36.0,37.2,91,0,3489
4:53:1,37.3,36.3,35.8,37.0,90,0,3510
