0:11:32,0.94,-0.38,-0.03
0:11:32,0.89,-0.41,-0.04
0:11:33,0.87,-0.44,-0.04
0:11:33,0.88,-0.47,-0.01
0:11:33,0.83,-0.50,-0.01
0:11:33,0.81,-0.51,-0.03
0:11:33,0.83,-0.56,-0.01
0:11:33,0.80,-0.57,-0.01
0:11:33,0.80,-0.61,-0.01
0:11:33,0.78,-0.61,-0.03
0:11:33,0.77,-0.63,-0.01
0:11:33,0.75,-0.63,-0.00
0:11:34,0.75,-0.66,0.01
0:11:34,0.74,-0.66,0.02
0:11:34,0.73,-0.66,0.00
0:11:34,0.73,-0.68,0.02
0:11:34,0.71,-0.70,0.00
0:11:34,0.71,-0.70,0.03
0:11:34,0.72,-0.70,0.02
1:21:57,0.64,0.71,-0.14
1:21:57,0.69,0.76,-0.13
1:21:57,0.66,0.74,-0.16
1:21:57,0.60,0.80,-0.13
1:21:57,0.59,0.81,-0.13
1:21:57,0.62,0.77,-0.13
1:21:57,0.61,0.79,-0.15
1:21:57,0.59,0.80,-0.14
1:21:57,0.60,0.79,-0.12
1:21:57,0.59,0.79,-0.13
1:21:58,0.59,0.79,-0.14
1:21:58,0.60,0.81,-0.12
1:21:58,0.60,0.79,-0.13
1:21:58,0.61,0.79,-0.12
1:21:58,0.60,0.80,-0.13
1:21:58,0.59,0.79,-0.12
1:21:58,0.60,0.79,-0.15
1:21:58,0.60,0.80,-0.13
1:21:58,0.60,0.79,-0.14
2:32:11,0.97,-0.27,-0.07
2:32:11,0.95,-0.28,-0.03
2:32:11,0.96,-0.32,-0.05
2:32:11,0.94,-0.34,-0.05
2:32:12,0.93,-0.38,-0.03
2:32:12,0.88,-0.45,-0.01
2:32:12,0.90,-0.46,0.01
2:32:12,0.88,-0.46,-0.02
2:32:12,0.85,-0.54,-0.01
2:32:12,0.83,-0.54,-0.01
2:32:12,0.88,-0.49,-0.01
2:32:12,0.82,-0.58,-0.02
2:32:12,0.80,-0.61,-0.02
2:32:12,0.78,-0.61,0.00
2:32:13,0.77,-0.64,-0.01
2:32:13,0.74,-0.64,-0.01
2:32:13,0.77,-0.63,0.00
2:32:13,0.74,-0.64,0.02
2:32:13,0.73,-0.68,0.00
3:42:36,0.70,0.73,-0.09
3:42:36,0.67,0.74,-0.15
3:42:36,0.61,0.80,-0.12
3:42:36,0.61,0.82,-0.12
3:42:36,0.59,0.79,-0.12
3:42:36,0.58,0.81,-0.14
3:42:36,0.65,0.78,-0.14
3:42:36,0.59,0.79,-0.13
3:42:37,0.60,0.80,-0.15
3:42:37,0.60,0.80,-0.13
3:42:37,0.60,0.79,-0.14
3:42:37,0.60,0.80,-0.14
3:42:37,0.60,0.80,-0.14
3:42:37,0.60,0.79,-0.13
3:42:37,0.60,0.79,-0.12
3:42:37,0.60,0.80,-0.13
3:42:37,0.60,0.79,-0.13
3:42:37,0.60,0.79,-0.14
3:42:38,0.60,0.80,-0.15
4:52:50,0.94,-0.30,-0.05
4:52:51,0.96,-0.26,-0.02
4:52:51,0.92,-0.36,-0.04
4:52:51,0.90,-0.41,-0.03
4:52:51,0.90,-0.46,-0.02
4:52:51,0.87,-0.47,-0.05
4:52:51,0.86,-0.50,-0.02
4:52:51,0.83,-0.54,-0.02
4:52:51,0.84,-0.55,-0.02
4:52:51,0.81,-0.57,-0.02
4:52:51,0.81,-0.61,-0.03
4:52:52,0.79,-0.60,-0.02
4:52:52,0.77,-0.62,-0.00
4:52:52,0.78,-0.62,-0.01
4:52:52,0.74,-0.63,0.00
4:52:52,0.75,-0.66,0.01
4:52:52,0.73,-0.66,0.00
4:52:52,0.71,-0.68,0.01
4:52:52,0.71,-0.69,0.01
4:52:52,0.70,-0.68,0.02
4:52:52,0.70,-0.71,0.01
4:52:53,0.70,-0.69,0.01
4:52:53,0.70,-0.70,0.02
4:52:53,0.69,-0.71,0.02
4:52:53,0.69,-0.71,0.02
4:52:53,0.69,-0.71,0.00
4:52:53,0.68,-0.73,-0.01
4:52:53,0.69,-0.72,0.01
6:3:15,0.60,0.77,-0.16
6:3:15,0.57,0.76,-0.12
6:3:15,0.59,0.81,-0.13
6:3:15,0.59,0.80,-0.13
6:3:15,0.59,0.77,-0.16
6:3:16,0.60,0.80,-0.14
6:3:16,0.60,0.79,-0.14
6:3:16,0.59,0.80,-0.15
6:3:16,0.59,0.79,-0.13
6:3:16,0.60,0.80,-0.13
6:3:16,0.59,0.79,-0.14
6:3:16,0.59,0.79,-0.14
6:3:16,0.59,0.80,-0.13
6:3:16,0.59,0.79,-0.14
6:3:16,0.58,0.79,-0.14
6:3:17,0.59,0.80,-0.14
6:3:17,0.58,0.80,-0.13
6:3:17,0.59,0.80,-0.14
6:3:17,0.58,0.80,-0.12
7:13:30,0.93,-0.29,-0.05
7:13:30,0.94,-0.31,-0.04
7:13:30,0.95,-0.32,-0.04
7:13:30,0.93,-0.38,-0.04
7:13:30,0.93,-0.44,-0.04
7:13:30,0.91,-0.45,-0.01
7:13:30,0.83,-0.47,-0.05
7:13:30,0.85,-0.54,-0.02
7:13:30,0.84,-0.53,-0.00
7:13:30,0.83,-0.56,-0.03
7:13:31,0.81,-0.59,-0.02
7:13:31,0.79,-0.61,-0.02
7:13:31,0.80,-0.62,0.00
7:13:31,0.77,-0.65,-0.02
7:13:31,0.75,-0.65,0.00
7:13:31,0.75,-0.66,0.01
7:13:31,0.74,-0.66,-0.01
7:13:31,0.72,-0.68,-0.00
7:13:31,0.73,-0.70,-0.01
8:23:54,0.60,0.80,-0.14
8:23:54,0.59,0.80,-0.15
8:23:54,0.59,0.80,-0.16
8:23:55,0.59,0.80,-0.15
8:23:55,0.59,0.80,-0.12
8:23:55,0.58,0.81,-0.13
8:23:55,0.59,0.80,-0.14
8:23:55,0.60,0.80,-0.13
8:23:55,0.59,0.80,-0.14
8:23:55,0.59,0.81,-0.13
8:23:55,0.58,0.81,-0.14
