0:9:53,39.5,39.0,37.9,38.2,32,0,3500
0:14:53,39.6,39.1,38.1,38.3,32,0,3486
0:19:53,39.7,39.4,38.2,38.4,32,0,3469
0:24:53,39.5,39.3,37.6,38.1,32,0,3464
0:29:53,39.5,39.2,37.9,38.2,32,0,3491
0:34:53,39.5,39.1,38.1,38.3,32,0,3475
0:39:53,39.7,39.2,38.2,38.4,32,0,3478
0:44:53,39.5,39.2,37.6,38.1,32,0,3483
0:49:53,39.5,39.1,37.7,38.1,32,0,3472
0:54:53,39.5,39.1,38.1,38.3,32,0,3486
0:59:53,39.7,39.0,38.1,38.4,32,0,3469
1:4:53,39.1,37.8,38.3,39.4,32,0,3475
1:9:53,39.1,37.8,38.3,39.6,32,0,3486
1:14:53,39.4,38.1,38.4,39.8,32,0,3486
1:19:53,39.3,38.2,38.6,39.7,32,0,3500
1:24:53,39.5,38.5,38.7,39.9,32,0,3505
1:29:53,39.5,38.2,38.8,39.9,32,0,3521
1:34:53,39.3,37.7,38.4,39.7,32,0,3494
1:39:53,39.2,37.9,38.5,39.8,32,0,3486
1:44:53,39.3,38.0,38.5,39.9,32,0,3486
1:49:53,39.5,38.3,38.6,39.9,32,0,3494
1:54:53,39.5,38.6,38.8,40.0,32,0,3502
1:59:53,39.6,38.6,39.0,40.0,32,0,3489
2:4:53,39.3,37.7,38.5,39.8,32,0,3489
2:9:53,39.5,38.0,38.5,39.7,32,0,3486
2:14:53,39.5,39.1,38.2,38.6,32,0,3502
2:19:53,39.8,39.3,38.0,38.5,32,0,3489
2:24:53,39.5,39.3,37.9,38.3,32,0,3469
2:29:53,39.7,39.3,38.0,38.3,32,0,3502
2:34:53,39.7,39.3,38.2,38.4,32,0,3475
2:39:53,39.8,39.4,38.2,38.4,32,0,3489
2:44:53,39.5,39.3,37.8,38.2,32,0,3489
2:49:53,39.5,39.3,37.8,38.1,32,0,3486
2:54:53,39.5,39.3,38.0,38.3,32,0,3505
2:59:53,39.7,39.4,38.2,38.4,32,0,3483
3:4:53,39.5,39.4,38.1,38.3,32,0,3486
3:9:53,39.4,39.3,37.9,38.1,32,0,3500
3:14:53,39.6,39.2,37.9,38.2,32,0,3500
3:19:53,39.6,39.3,38.2,38.3,32,0,3483
3:24:53,39.3,38.3,38.5,39.4,32,0,3500
3:29:53,38.9,37.5,38.3,39.4,32,0,3486
3:34:53,38.8,37.6,38.2,39.5,32,0,3505
3:39:53,38.9,37.7,38.2,39.4,32,0,3497
3:44:53,38.8,37.2,37.9,39.3,32,0,3489
3:49:53,38.5,37.5,37.9,39.2,32,0,3494
3:54:53,38.7,37.6,38.0,39.3,32,0,3489
3:59:53,38.9,37.9,38.1,39.4,32,0,3486
4:4:53,39.0,38.1,38.3,39.5,32,0,3502
4:9:53,38.8,37.5,38.1,39.5,32,0,3486
4:14:53,38.8,37.6,38.1,39.4,32,0,3497
4:19:53,39.0,37.8,38.2,39.4,32,0,3475
4:24:53,38.9,38.0,38.3,39.5,32,0,3483
4:29:53,39.0,38.1,38.6,39.7,32,0,3489
4:34:53,39.6,38.9,37.7,38.5,32,0,3494
4:39:53,39.3,39.1,37.6,38.0,32,0,3494
4:44:53,39.4,39.1,37.8,38.1,32,0,3494
4:49:53,39.4,39.1,38.1,38.4,32,0,3486
4:54:53,39.3,39.2,37.5,37.9,32,0,3486
4:59:53,39.3,39.1,37.7,38.1,32,0,3497
5:4:53,39.3,39.2,37.9,38.2,32,0,3483
5:9:53,39.5,39.3,37.6,38.1,32,0,3491
5:14:53,39.2,39.0,37.5,37.9,32,0,3489
5:19:53,39.3,38.9,37.8,37.8,32,0,3508
5:24:53,39.4,39.1,38.0,38.1,32,0,3483
5:29:53,39.3,39.0,37.4,37.9,32,0,3491
5:34:53,39.2,39.0,37.6,37.9,32,0,3500
5:39:53,39.2,39.0,37.8,38.0,32,0,3494
5:44:53,39.0,38.0,38.2,39.1,32,0,3500
5:49:53,39.1,37.9,38.2,39.3,32,0,3475
5:54:53,38.8,37.4,38.0,39.2,32,0,3500
5:59:53,38.9,37.6,38.2,39.3,32,0,3500
6:4:53,38.9,38.0,38.3,39.4,32,0,3494
6:9:53,39.1,38.2,38.4,39.6,32,0,3475
6:14:53,39.1,38.2,38.6,39.6,32,0,3502
6:19:53,39.1,37.9,38.6,39.7,32,0,3475
6:24:53,39.1,37.5,38.3,39.4,32,0,3491
6:29:53,39.2,37.8,38.3,39.5,32,0,3497
