23:9:59,38.9,38.5,39.6,40.0,32,0,3483
23:14:59,38.8,38.3,39.6,40.0,32,0,3491
23:19:59,38.5,38.0,39.4,39.6,32,0,3489
23:24:59,38.4,38.1,39.4,39.7,32,0,3483
23:29:59,38.5,38.2,39.3,39.7,32,0,3475
23:34:59,38.8,38.3,39.4,39.5,32,0,3494
23:39:59,38.3,37.7,39.3,39.5,32,0,3489
23:44:59,38.4,37.9,39.3,39.6,32,0,3483
23:49:59,38.4,38.0,39.1,39.6,32,0,3469
23:54:59,38.3,37.7,39.1,39.6,32,0,3483
23:59:59,38.2,37.7,39.1,39.3,32,0,3483
0:4:59,38.1,38.1,39.1,39.1,32,0,3472
0:9:59,37.7,38.9,39.4,38.2,32,0,3480
0:14:59,37.6,39.0,39.3,38.0,32,0,3491
0:19:59,37.9,39.0,39.4,38.1,32,0,3489
0:24:59,38.1,39.2,39.6,38.3,32,0,3480
0:29:59,37.8,39.3,39.6,38.2,32,0,3500
0:34:59,37.8,39.2,39.7,38.2,32,0,3483
0:39:59,37.6,39.0,39.3,37.9,32,0,3505
0:44:59,37.9,39.1,39.3,38.1,32,0,3510
0:49:59,38.1,39.3,39.6,38.2,32,0,3505
0:54:59,38.3,39.2,39.7,38.5,32,0,3483
0:59:59,38.5,39.4,39.9,38.6,32,0,3494
1:4:59,37.9,39.5,39.7,38.4,32,0,3480
1:9:59,38.2,39.4,39.7,38.4,32,0,3478
1:14:59,38.2,39.1,39.5,38.7,32,0,3489
1:19:59,38.4,38.3,39.5,39.6,32,0,3478
1:24:59,38.5,38.2,39.3,39.4,32,0,3486
1:29:59,38.6,38.3,39.3,39.7,32,0,3491
1:34:59,38.5,37.9,39.3,39.8,32,0,3486
1:39:59,38.3,37.7,39.0,39.3,32,0,3491
1:44:59,38.1,37.8,39.0,39.4,32,0,3500
1:49:59,38.4,38.0,39.1,39.4,32,0,3510
1:54:59,38.5,38.3,39.3,39.5,32,0,3491
1:59:59,38.3,37.6,39.1,39.3,32,0,3478
2:4:59,38.1,37.7,39.0,39.4,32,0,3491
2:9:59,38.4,37.9,39.0,39.4,32,0,3500
2:14:59,38.4,38.2,39.1,39.6,32,0,3486
2:19:59,38.3,37.7,39.2,39.5,32,0,3502
2:24:59,38.3,37.9,39.0,39.3,32,0,3469
2:29:59,38.0,38.8,39.6,38.6,32,0,3489
2:34:59,38.3,39.3,39.7,38.7,32,0,3486
2:39:59,37.9,39.4,39.8,38.5,32,0,3502
2:44:59,38.1,39.3,39.7,38.4,32,0,3469
2:49:59,38.3,39.3,39.7,38.4,32,0,3497
2:54:59,38.3,39.3,39.8,38.5,32,0,3500
2:59:59,38.5,39.4,39.8,38.7,32,0,3480
3:4:59,38.7,39.5,40.0,38.9,32,0,3497
3:9:59,37.9,39.5,39.8,38.6,32,0,3475
3:14:59,38.3,39.5,39.8,38.6,32,0,3497
3:19:59,38.3,39.5,39.8,38.6,32,0,3500
3:24:59,38.4,39.5,39.8,38.6,32,0,3475
3:29:59,38.1,39.4,39.8,38.5,32,0,3486
3:34:59,38.0,39.3,39.6,38.3,76,0,3428
3:39:59,38.3,38.2,39.1,39.3,32,0,3510
3:44:59,38.3,38.0,39.1,39.4,32,0,3483
3:49:59,38.5,38.3,39.1,39.6,32,0,3483
3:54:59,38.5,38.3,39.2,39.5,32,0,3480
3:59:59,38.4,37.9,39.3,39.5,32,0,3475
4:4:59,38.4,37.9,39.2,39.4,32,0,3510
4:9:59,38.3,38.0,39.2,39.5,32,0,3491
4:14:59,38.4,38.0,39.1,39.5,32,0,3480
4:19:59,38.5,38.4,39.2,39.7,32,0,3491
4:24:59,38.6,38.4,39.4,39.6,32,0,3480
4:29:59,38.4,37.7,39.3,39.6,32,0,3483
4:34:59,38.4,37.9,39.2,39.5,32,0,3502
4:39:59,38.4,38.1,39.1,39.5,32,0,3497
4:44:59,38.3,37.9,39.2,39.5,32,0,3494
4:49:59,37.6,38.7,39.4,38.2,32,0,3475
