9:48:28,33.3,31.2,32.2,34.6,67,0,3407
9:53:18,35.4,33.8,34.8,36.7,32,0,3439
9:58:18,36.9,35.9,36.6,38.2,32,0,3431
10:3:18,38.2,37.0,37.7,39.2,32,0,3409
10:8:18,39.0,36.9,38.1,39.6,32,0,3448
10:13:18,39.1,37.0,38.5,39.8,32,0,3456
10:18:18,39.3,37.5,38.5,40.0,32,0,3456
10:23:18,39.5,38.1,39.0,40.2,32,0,3450
10:28:18,39.6,38.4,39.2,40.4,32,0,3456
10:33:18,39.9,38.7,39.4,40.5,32,0,3453
10:38:18,39.9,38.1,39.3,40.5,32,0,3439
10:43:18,39.9,38.6,39.3,40.6,32,0,3442
10:48:18,40.0,38.9,39.5,40.7,32,0,3442
10:53:18,40.6,39.8,38.9,40.1,32,0,3445
10:58:18,40.9,40.0,39.0,40.2,32,0,3439
11:3:18,41.1,40.1,38.9,40.1,32,0,3442
11:8:18,41.1,40.2,38.6,40.1,32,0,3426
11:13:18,41.0,40.0,38.7,40.0,32,0,3431
11:18:18,40.9,40.2,38.9,40.1,32,0,3445
11:23:18,41.1,40.3,39.1,40.2,32,0,3431
11:28:18,41.2,40.3,39.1,40.3,32,0,3434
11:33:18,40.9,40.3,38.1,40.1,32,0,3445
11:38:18,41.0,40.3,38.6,40.1,32,0,3428
11:43:18,40.9,40.3,38.9,40.3,32,0,3417
11:48:18,41.1,40.3,39.1,40.2,32,0,3439
11:53:18,40.9,40.0,37.7,39.9,32,0,3434
11:58:18,40.8,40.2,38.3,40.0,32,0,3445
12:3:18,40.2,39.2,39.6,40.7,32,0,3445
12:8:18,40.2,39.2,39.7,40.8,32,0,3437
12:13:18,40.3,39.3,39.9,41.1,32,0,3445
12:18:18,40.2,38.7,39.5,40.9,32,0,3426
12:23:18,40.1,38.9,39.7,40.8,32,0,3423
12:28:18,40.1,39.1,39.8,40.8,32,0,3448
12:33:18,40.1,38.6,39.6,40.9,32,0,3434
12:38:18,40.1,38.6,39.6,40.7,32,0,3448
12:43:18,40.0,38.8,39.6,40.9,32,0,3442
12:48:18,40.0,38.4,39.5,40.8,32,0,3428
12:53:18,39.8,38.2,39.3,40.4,32,0,3437
12:58:18,39.7,38.3,39.4,40.4,32,0,3439
13:3:18,39.8,38.6,39.4,40.6,32,0,3431
13:8:18,40.0,38.9,39.7,40.7,32,0,3439
13:13:18,40.7,39.8,38.8,40.1,32,0,3431
13:18:18,40.6,39.8,37.5,39.7,32,0,3423
13:23:18,40.6,40.0,37.8,39.7,32,0,3439
13:28:18,40.9,39.8,38.4,39.8,32,0,3428
13:33:18,40.9,40.2,38.7,40.0,32,0,3417
13:38:18,40.7,39.9,37.4,39.6,32,0,3415
13:43:18,40.8,39.9,38.0,39.7,32,0,3409
13:48:18,40.7,39.9,38.2,39.8,32,0,3431
13:53:18,40.5,39.7,37.2,39.5,32,0,3437
13:58:18,40.3,39.6,37.6,39.4,32,0,3415
14:3:18,40.4,39.5,37.9,39.3,32,0,3428
14:8:18,40.3,39.6,38.2,39.4,32,0,3404
14:13:18,40.5,39.7,38.4,39.7,32,0,3423
14:18:18,40.6,39.9,38.8,39.8,32,0,3423
14:23:18,40.0,38.7,39.0,40.2,32,0,3428
14:28:18,39.8,38.7,39.2,40.3,32,0,3426
14:33:18,39.8,38.6,39.4,40.3,32,0,3426
14:38:18,39.9,39.0,39.5,40.4,32,0,3428
14:43:18,39.9,38.8,39.5,40.4,32,0,3434
14:48:18,40.3,38.1,39.3,40.3,32,0,3420
14:53:18,39.7,37.6,38.9,40.1,32,0,3423
14:58:18,39.6,38.1,38.9,40.2,32,0,3428
15:3:18,39.5,38.3,39.0,40.1,32,0,3434
15:8:18,39.6,38.5,39.2,40.2,32,0,3417
15:13:18,39.8,38.6,39.4,40.2,32,0,3417
15:18:18,39.7,38.3,39.2,40.3,32,0,3423
15:23:18,39.9,37.7,39.1,40.3,32,0,3437
15:28:18,39.7,37.7,38.9,40.1,32,0,3417
15:33:18,40.1,39.0,37.7,39.5,32,0,3434
15:38:18,40.2,39.4,37.9,39.4,32,0,3445
15:43:18,40.3,39.5,38.2,39.6,32,0,3431
15:48:18,40.3,39.5,37.0,39.4,32,0,3431
15:53:18,40.3,39.4,37.6,39.4,32,0,3434
15:58:18,40.4,39.7,37.9,39.5,32,0,3412
16:3:18,40.3,39.7,38.3,39.6,32,0,3423
16:8:18,40.6,39.8,38.5,39.8,32,0,3437
16:13:18,40.8,39.9,38.8,39.9,32,0,3417
16:18:18,40.6,39.7,37.3,39.6,32,0,3426
16:23:18,40.5,39.7,37.6,39.5,32,0,3404
16:28:18,40.3,39.7,38.0,39.6,32,0,3428
16:33:18,40.6,39.7,38.4,39.7,32,0,3437
16:38:18,40.4,39.5,37.3,39.6,32,0,3415
16:43:18,39.8,38.6,38.5,39.9,32,0,3417
16:48:18,39.5,38.4,38.9,40.2,32,0,3428
16:53:18,39.7,38.5,39.1,40.2,32,0,3426
16:58:18,39.8,38.4,39.2,40.4,32,0,3426
17:3:18,39.6,38.3,39.0,40.2,32,0,3434
17:8:18,39.7,38.5,39.2,40.3,32,0,3423
17:13:18,39.7,38.9,39.3,40.4,32,0,3423
17:18:18,39.9,39.0,39.5,40.5,32,0,3426
17:23:18,39.8,38.3,39.1,40.4,32,0,3434
17:28:18,39.8,38.3,39.1,40.3,32,0,3404
17:33:18,39.7,38.4,39.1,40.4,32,0,3409
17:38:18,39.7,38.4,39.1,40.3,32,0,3426
17:43:18,39.5,37.9,38.8,40.2,32,0,3434
17:48:18,39.6,38.1,38.9,40.1,32,0,3407
17:53:18,40.1,39.1,38.1,39.6,32,0,3423
17:58:18,40.3,39.3,37.6,39.4,32,0,3431
18:3:18,40.3,39.4,37.4,39.4,32,0,3431
18:8:18,40.2,39.4,37.8,39.3,32,0,3437
18:13:18,40.3,39.5,38.1,39.4,32,0,3434
18:18:18,40.3,39.7,38.3,39.6,32,0,3404
18:23:18,40.5,39.8,38.7,39.7,32,0,3428
18:28:18,40.6,39.9,38.1,39.7,32,0,3434
18:33:18,40.4,39.8,37.7,39.5,32,0,3420
18:38:18,40.4,39.7,37.9,39.4,32,0,3426
18:43:18,40.5,39.7,38.3,39.6,32,0,3426
18:48:18,40.6,39.8,38.5,39.7,32,0,3423
18:53:18,40.6,39.7,37.3,39.5,32,0,3434
18:58:18,40.4,39.5,37.6,39.5,32,0,3434
19:3:18,39.9,38.8,38.6,39.9,32,0,3423
19:8:18,39.7,38.5,39.1,40.3,32,0,3431
19:13:18,39.4,38.0,39.1,40.2,32,0,3428
19:18:18,39.5,37.8,38.9,40.1,32,0,3442
19:23:18,39.5,38.2,39.0,40.2,32,0,3428
19:28:18,39.4,38.4,39.2,40.2,32,0,3434
19:33:18,39.7,38.2,39.1,40.3,32,0,3409
19:38:18,39.5,38.0,39.0,40.2,32,0,3431
19:43:18,39.6,38.3,39.0,40.3,32,0,3409
19:48:18,39.5,38.5,39.3,40.2,32,0,3456
19:53:18,39.7,38.6,39.3,40.4,32,0,3420
19:58:18,39.7,38.0,39.0,40.2,32,0,3423
20:3:18,39.5,38.4,39.1,40.3,32,0,3423
20:8:18,39.5,38.6,39.2,40.3,32,0,3431
20:13:18,40.1,39.2,38.7,39.8,32,0,3434
20:18:18,40.3,39.5,38.0,39.7,32,0,3437
20:23:18,40.4,39.5,38.2,39.5,32,0,3445
20:28:18,40.6,39.7,38.5,39.7,32,0,3434
20:33:18,40.4,39.7,37.5,39.7,32,0,3426
20:38:18,40.4,39.8,38.0,39.5,32,0,3415
20:43:18,40.4,39.7,38.2,39.8,32,0,3439
20:48:18,40.5,39.8,38.4,39.7,32,0,3409
20:53:18,40.5,39.8,38.6,39.7,32,0,3423
20:58:18,40.6,39.9,37.9,39.8,32,0,3426
