0:13:11,-0.66,-0.75,-0.14
0:13:11,-0.64,-0.79,-0.12
0:13:11,-0.55,-0.84,-0.13
0:13:11,-0.47,-0.87,-0.13
0:13:12,-0.39,-0.92,-0.12
0:13:12,-0.33,-0.94,-0.14
0:13:12,-0.27,-0.99,-0.13
0:13:12,-0.21,-0.98,-0.13
0:13:12,-0.17,-0.99,-0.12
0:13:12,-0.17,-1.00,-0.10
0:13:12,-0.13,-1.00,-0.12
0:13:12,-0.15,-0.97,-0.11
0:13:12,-0.14,-1.00,-0.12
0:13:12,-0.16,-1.00,-0.11
0:13:13,-0.16,-0.99,-0.15
0:13:13,-0.12,-1.01,-0.11
0:13:13,-0.10,-1.00,-0.13
0:13:13,-0.07,-1.01,-0.11
0:13:13,-0.07,-0.99,-0.12
1:23:35,-1.01,0.04,-0.10
1:23:35,-1.02,0.04,-0.11
1:23:35,-1.02,0.09,-0.10
1:23:35,-0.99,0.22,-0.09
1:23:35,-0.97,0.33,-0.09
1:23:36,-0.92,0.38,-0.10
1:23:36,-0.92,0.39,-0.09
1:23:36,-0.94,0.38,-0.08
1:23:36,-0.92,0.41,-0.10
1:23:36,-0.91,0.41,-0.09
1:23:36,-0.92,0.40,-0.10
1:23:36,-0.92,0.41,-0.11
1:23:36,-0.92,0.40,-0.10
1:23:36,-0.91,0.41,-0.10
1:23:36,-0.91,0.41,-0.09
1:23:37,-0.91,0.41,-0.11
1:23:37,-0.93,0.41,-0.10
1:23:37,-0.91,0.41,-0.10
1:23:37,-0.91,0.41,-0.10
2:33:50,-0.65,-0.78,-0.13
2:33:50,-0.62,-0.78,-0.12
2:33:51,-0.52,-0.84,-0.15
2:33:51,-0.43,-0.92,-0.11
2:33:51,-0.37,-0.95,-0.12
2:33:51,-0.28,-0.95,-0.13
2:33:51,-0.22,-0.99,-0.12
2:33:51,-0.17,-0.99,-0.12
2:33:51,-0.14,-1.00,-0.12
2:33:51,-0.14,-1.00,-0.13
2:33:51,-0.16,-0.98,-0.12
2:33:51,-0.13,-0.98,-0.13
2:33:52,-0.16,-0.99,-0.12
2:33:52,-0.16,-1.00,-0.15
2:33:52,-0.20,-0.99,-0.14
2:33:52,-0.12,-1.02,-0.13
2:33:52,-0.11,-1.00,-0.13
2:33:52,-0.11,-1.02,-0.12
2:33:52,-0.04,-1.00,-0.10
3:44:15,-0.99,0.28,-0.09
3:44:15,-0.94,0.36,-0.11
3:44:15,-0.92,0.38,-0.09
3:44:15,-0.93,0.38,-0.09
3:44:15,-0.92,0.39,-0.10
3:44:15,-0.92,0.39,-0.10
3:44:15,-0.91,0.40,-0.10
3:44:15,-0.93,0.40,-0.10
3:44:15,-0.91,0.40,-0.11
3:44:16,-0.92,0.40,-0.11
3:44:16,-0.93,0.40,-0.11
3:44:16,-0.92,0.41,-0.08
3:44:16,-0.90,0.39,-0.09
3:44:16,-0.92,0.41,-0.11
3:44:16,-0.92,0.40,-0.09
3:44:16,-0.92,0.40,-0.09
3:44:16,-0.92,0.41,-0.09
3:44:16,-0.91,0.40,-0.10
3:44:16,-0.93,0.41,-0.10
4:54:29,-0.66,-0.77,-0.09
4:54:30,-0.64,-0.80,-0.13
4:54:30,-0.55,-0.85,-0.12
4:54:30,-0.43,-0.91,-0.14
4:54:30,-0.36,-0.94,-0.13
4:54:30,-0.48,-1.11,-0.23
4:54:30,-0.26,-0.96,-0.13
4:54:30,-0.24,-0.96,-0.15
4:54:30,-0.25,-0.98,-0.10
4:54:30,-0.26,-0.97,-0.09
4:54:30,-0.27,-0.98,-0.11
4:54:31,-0.23,-0.99,-0.12
4:54:31,-0.21,-0.99,-0.13
4:54:31,-0.12,-1.01,-0.14
4:54:31,-0.10,-1.00,-0.12
4:54:31,-0.12,-1.01,-0.12
4:54:31,-0.09,-0.98,-0.12
4:54:31,-0.07,-1.01,-0.12
4:54:31,-0.05,-0.99,-0.12
6:4:53,-1.00,0.02,-0.11
6:4:54,-0.96,0.04,-0.12
6:4:54,-1.01,0.17,-0.10
6:4:54,-0.94,0.29,-0.10
6:4:54,-0.93,0.41,-0.11
6:4:54,-0.89,0.44,-0.11
6:4:54,-0.93,0.38,-0.09
6:4:54,-0.90,0.43,-0.09
6:4:54,-0.91,0.42,-0.10
6:4:54,-0.92,0.40,-0.10
6:4:54,-0.92,0.41,-0.10
6:4:55,-0.92,0.41,-0.09
6:4:55,-0.92,0.40,-0.10
6:4:55,-0.92,0.41,-0.10
6:4:55,-0.92,0.41,-0.09
6:4:55,-0.91,0.41,-0.10
6:4:55,-0.92,0.40,-0.10
6:4:55,-0.91,0.41,-0.10
6:4:55,-0.93,0.40,-0.09
7:15:9,-0.65,-0.75,-0.14
7:15:9,-0.62,-0.77,-0.12
7:15:9,-0.54,-0.84,-0.13
7:15:9,-0.47,-0.89,-0.12
7:15:9,-0.36,-0.91,-0.13
7:15:9,-0.30,-0.96,-0.14
7:15:9,-0.23,-0.97,-0.15
7:15:9,-0.18,-0.99,-0.12
7:15:9,-0.18,-1.00,-0.12
7:15:10,-0.13,-1.01,-0.13
7:15:10,-0.17,-1.00,-0.11
7:15:10,-0.12,-1.00,-0.11
7:15:10,-0.15,-1.01,-0.12
7:15:10,-0.15,-0.99,-0.12
7:15:10,-0.15,-0.98,-0.11
