0:8:37,39.1,40.0,40.5,39.4,32,0,3456
0:13:37,39.1,40.0,40.3,39.4,32,0,3464
0:18:37,39.3,40.2,40.4,39.3,32,0,3450
0:23:37,39.4,40.1,40.5,39.4,32,0,3450
0:28:37,39.3,40.1,40.6,39.6,32,0,3456
0:33:37,38.7,40.0,40.4,39.2,32,0,3456
0:38:37,38.3,40.0,40.4,38.8,32,0,3461
0:43:37,38.4,39.7,40.2,38.9,32,0,3437
0:48:37,38.4,38.8,39.8,39.4,32,0,3458
0:53:37,38.3,38.6,39.6,39.5,32,0,3453
0:58:37,38.6,38.6,39.7,39.5,32,0,3464
1:3:37,38.7,38.7,39.8,39.6,32,0,3456
1:8:37,38.9,38.9,39.8,39.6,32,0,3453
1:13:37,38.7,38.7,39.9,39.8,32,0,3464
1:18:37,38.2,38.2,39.8,40.1,32,0,3453
1:23:37,37.9,38.0,39.5,39.4,32,0,3456
1:28:37,38.0,38.0,39.5,39.3,32,0,3456
1:33:37,38.2,38.3,39.5,39.3,32,0,3450
1:38:37,38.3,38.4,39.4,39.3,32,0,3450
1:43:37,38.4,38.5,39.6,39.4,32,0,3458
1:48:37,38.4,38.4,39.7,39.7,32,0,3461
1:53:37,37.9,38.1,39.5,40.0,32,0,3467
1:58:37,37.8,39.1,39.7,38.5,32,0,3467
2:3:37,38.1,39.3,39.9,38.5,32,0,3469
2:8:37,38.3,39.4,39.8,38.5,32,0,3448
2:13:37,38.6,39.5,40.0,38.7,32,0,3456
2:18:37,38.5,39.5,39.9,38.7,32,0,3456
2:23:37,38.2,39.7,40.1,38.7,32,0,3450
2:28:37,37.9,39.6,39.8,38.4,32,0,3458
2:33:37,38.2,39.7,39.9,38.5,32,0,3450
2:38:37,38.3,39.5,39.8,38.6,32,0,3453
2:43:37,38.5,39.5,39.9,38.6,32,0,3445
2:48:37,38.6,39.6,39.9,38.9,32,0,3458
2:53:37,38.9,39.8,40.2,39.1,32,0,3448
2:58:37,38.7,39.8,40.1,38.8,32,0,3453
3:3:37,38.2,39.9,40.2,38.8,32,0,3456
3:8:37,37.9,38.3,39.8,39.5,32,0,3461
3:13:37,37.9,38.2,39.5,39.4,32,0,3450
3:18:37,38.2,38.2,39.4,39.4,32,0,3453
3:23:37,38.3,38.4,39.5,39.4,32,0,3453
3:28:37,38.6,38.6,39.6,39.5,32,0,3469
3:33:37,38.6,38.9,39.7,39.6,32,0,3453
3:38:37,38.7,38.8,39.8,39.6,32,0,3442
3:43:37,38.2,38.4,39.7,40.1,32,0,3458
3:48:37,37.8,38.0,39.5,39.7,32,0,3456
