0:23:37,0.99,-0.11,-0.14
0:23:37,0.98,-0.11,-0.15
0:23:37,0.99,-0.13,-0.14
0:23:37,0.98,-0.10,-0.17
0:23:38,0.99,-0.13,-0.16
0:23:38,0.99,-0.12,-0.15
0:23:38,0.98,-0.12,-0.15
0:23:38,0.98,-0.12,-0.14
0:23:38,0.99,-0.12,-0.16
0:23:38,0.99,-0.12,-0.15
0:23:38,0.98,-0.13,-0.15
0:23:38,0.98,-0.11,-0.16
0:23:38,0.99,-0.12,-0.16
0:23:38,0.98,-0.12,-0.16
0:23:39,0.99,-0.11,-0.16
0:23:39,0.98,-0.12,-0.16
0:23:39,0.99,-0.12,-0.15
0:23:39,0.98,-0.11,-0.15
0:23:39,0.99,-0.12,-0.15
1:33:51,0.29,-0.98,-0.19
1:33:52,0.26,-1.00,-0.17
1:33:52,0.18,-0.99,-0.19
1:33:52,0.15,-0.99,-0.19
1:33:52,0.09,-1.00,-0.19
1:33:52,0.06,-0.96,-0.18
1:33:52,0.03,-1.00,-0.20
1:33:52,0.00,-1.00,-0.19
1:33:52,-0.06,-1.00,-0.18
1:33:52,-0.04,-0.98,-0.19
1:33:52,-0.09,-1.03,-0.18
1:33:53,-0.10,-1.00,-0.18
1:33:53,-0.12,-0.99,-0.17
1:33:53,-0.12,-0.97,-0.19
1:33:53,-0.17,-1.00,-0.19
1:33:53,-0.18,-0.99,-0.19
1:33:53,-0.17,-0.99,-0.17
1:33:53,-0.20,-0.97,-0.16
1:33:53,-0.22,-0.98,-0.16
1:33:53,-0.22,-0.97,-0.19
1:33:53,-0.24,-0.98,-0.18
1:33:54,-0.25,-0.97,-0.15
1:33:54,-0.24,-0.96,-0.17
1:33:54,-0.26,-0.97,-0.17
1:33:54,-0.26,-0.97,-0.17
1:33:54,-0.26,-0.97,-0.16
1:33:54,-0.27,-0.97,-0.15
1:33:54,-0.27,-0.98,-0.17
1:33:54,-0.26,-0.96,-0.18
2:44:15,0.71,-0.68,-0.19
2:44:15,0.75,-0.61,-0.18
2:44:15,0.79,-0.58,-0.16
2:44:15,0.84,-0.56,-0.17
2:44:16,0.87,-0.49,-0.15
2:44:16,0.89,-0.41,-0.17
2:44:16,0.94,-0.33,-0.18
2:44:16,0.96,-0.23,-0.13
2:44:16,0.97,-0.18,-0.19
2:44:16,1.00,-0.17,-0.16
2:44:16,0.98,-0.13,-0.16
2:44:16,1.00,-0.12,-0.15
2:44:16,0.98,-0.12,-0.16
2:44:16,0.98,-0.13,-0.15
2:44:17,0.98,-0.12,-0.16
2:44:17,0.99,-0.12,-0.15
2:44:17,0.99,-0.12,-0.16
2:44:17,0.99,-0.12,-0.15
2:44:17,0.99,-0.13,-0.16
2:44:17,0.98,-0.12,-0.14
3:54:31,0.24,-0.92,-0.20
3:54:31,0.25,-0.98,-0.17
3:54:31,0.17,-0.96,-0.18
3:54:31,0.15,-1.00,-0.20
3:54:31,0.13,-0.99,-0.18
3:54:31,0.08,-1.04,-0.20
3:54:31,0.04,-1.02,-0.20
